날짜,월세
2016-01-01,11.42456
2016-01-02,12.02032
2016-01-03,12.1897
2016-01-04,16.58197
2016-01-05,15.20939
2016-01-06,16.10303
2016-01-07,15.79347
2016-01-08,15.65329
2016-01-09,14.64283
2016-01-10,14.04123
2016-01-11,18.74306
2016-01-12,25.67022
2016-01-13,33.15226
2016-01-14,24.96933
2016-01-15,19.87033
2016-01-16,13.03662
2016-01-17,14.42672
2016-01-18,25.89801
2016-01-19,19.08767
2016-01-20,20.43689
2016-01-21,21.71602
2016-01-22,19.7652
2016-01-23,13.66742
2016-01-24,11.59394
2016-01-25,17.03171
2016-01-26,18.34005
2016-01-27,17.83774
2016-01-28,22.45195
2016-01-29,21.38893
2016-01-30,14.37416
2016-01-31,12.91396
2016-02-01,23.9764
2016-02-02,34.2036
2016-02-03,30.64073
2016-02-04,30.54144
2016-02-05,25.92138
2016-02-06,13.80176
2016-02-07,10.53676
2016-02-08,10.00525
2016-02-09,10.96898
2016-02-10,13.27609
2016-02-11,26.17837
2016-02-12,24.51375
2016-02-13,16.32498
2016-02-14,13.76087
2016-02-15,25.23217
2016-02-16,23.03603
2016-02-17,19.65422
2016-02-18,18.38093
2016-02-19,20.4252
2016-02-20,13.32281
2016-02-21,13.82512
2016-02-22,23.79533
2016-02-23,22.87833
2016-02-24,17.97208
2016-02-25,15.66497
2016-02-26,14.15221
2016-02-27,11.29606
2016-02-28,10.85801
2016-02-29,16.83312
2016-03-01,16.02126
2016-03-02,21.27212
2016-03-03,16.6871
2016-03-04,15.64745
2016-03-05,12.33572
2016-03-06,14.20477
2016-03-07,21.37725
2016-03-08,16.48268
2016-03-09,12.8906
2016-03-10,12.93732
2016-03-11,11.86846
2016-03-12,10.41411
2016-03-13,11.73412
2016-03-14,13.52724
2016-03-15,12.51679
2016-03-16,13.16511
2016-03-17,13.18264
2016-03-18,12.39997
2016-03-19,10.84048
2016-03-20,12.08457
2016-03-21,14.02955
2016-03-22,13.48636
2016-03-23,14.49097
2016-03-24,12.02616
2016-03-25,15.70585
2016-03-26,11.37784
2016-03-27,12.04952
2016-03-28,13.37538
2016-03-29,12.97821
2016-03-30,12.97237
2016-03-31,12.66865
2016-04-01,12.31236
2016-04-02,11.20261
2016-04-03,11.73412
2016-04-04,13.00741
2016-04-05,13.22352
2016-04-06,11.75165
2016-04-07,11.8451
2016-04-08,12.67449
2016-04-09,9.73074
2016-04-10,10.5426
2016-04-11,12.24811
2016-04-12,11.26686
2016-04-13,9.85339
2016-04-14,10.87553
2016-04-15,10.7996
2016-04-16,8.93639
2016-04-17,8.97727
2016-04-18,11.57642
2016-04-19,10.68278
2016-04-20,10.50756
2016-04-21,11.56474
2016-04-22,11.06827
2016-04-23,8.62683
2016-04-24,9.4387
2016-04-25,11.61731
2016-04-26,11.02155
2016-04-27,11.34863
2016-04-28,11.40704
2016-04-29,9.87675
2016-04-30,8.80789
2016-05-01,8.8955
2016-05-02,12.23643
2016-05-03,12.32988
2016-05-04,12.66281
2016-05-05,8.22381
2016-05-06,9.00064
2016-05-07,9.06489
2016-05-08,9.44454
2016-05-09,12.20723
2016-05-10,12.77962
2016-05-11,12.38829
2016-05-12,11.45377
2016-05-13,11.58226
2016-05-14,8.25302
2016-05-15,9.80082
2016-05-16,12.7621
2016-05-17,15.13346
2016-05-18,14.15805
2016-05-19,12.949
2016-05-20,13.46299
2016-05-21,10.36738
2016-05-22,11.41872
2016-05-23,15.90444
2016-05-24,14.82974
2016-05-25,25.03358
2016-05-26,17.52818
2016-05-27,17.09012
2016-05-28,11.17925
2016-05-29,12.21891
2016-05-30,18.43934
2016-05-31,13.29361
2016-06-01,12.3474
2016-06-02,12.37077
2016-06-03,11.6874
2016-06-04,9.6256
2016-06-05,9.39781
2016-06-06,11.26686
2016-06-07,13.87185
2016-06-08,13.58565
2016-06-09,12.89644
2016-06-10,11.75749
2016-06-11,10.40242
2016-06-12,11.13836
2016-06-13,13.0483
2016-06-14,12.3182
2016-06-15,11.56474
2016-06-16,12.00864
2016-06-17,11.73996
2016-06-18,9.9118
2016-06-19,10.02277
2016-06-20,13.08918
2016-06-21,11.06243
2016-06-22,12.86723
2016-06-23,11.41872
2016-06-24,11.82758
2016-06-25,9.60808
2016-06-26,9.9118
2016-06-27,13.29361
2016-06-28,11.05075
2016-06-29,10.60101
2016-06-30,11.43624
2016-07-01,11.92687
2016-07-02,9.024
2016-07-03,10.40242
2016-07-04,15.47222
2016-07-05,12.30652
2016-07-06,12.41165
2016-07-07,12.59272
2016-07-08,12.45254
2016-07-09,9.29852
2016-07-10,11.16173
2016-07-11,13.75503
2016-07-12,14.03539
2016-07-13,14.92903
2016-07-14,13.9361
2016-07-15,14.4092
2016-07-16,11.29022
2016-07-17,13.31697
2016-07-18,19.69511
2016-07-19,19.61918
2016-07-20,16.90321
2016-07-21,15.96869
2016-07-22,15.96869
2016-07-23,13.0775
2016-07-24,13.3345
2016-07-25,16.55861
2016-07-26,15.41966
2016-07-27,17.20109
2016-07-28,15.87524
2016-07-29,14.82974
2016-07-30,11.38368
2016-07-31,12.33572
2016-08-01,15.3262
2016-08-02,16.6287
2016-08-03,15.93948
2016-08-04,14.82974
2016-08-05,12.79714
2016-08-06,11.06243
2016-08-07,12.76794
2016-08-08,16.98498
2016-08-09,15.22107
2016-08-10,16.86233
2016-08-11,15.49559
2016-08-12,17.03171
2016-08-13,9.93516
2016-08-14,10.63022
2016-08-15,12.72121
2016-08-16,15.71169
2016-08-17,16.94994
2016-08-18,16.27241
2016-08-19,15.78178
2016-08-20,12.56351
2016-08-21,15.59488
2016-08-22,18.6204
2016-08-23,17.95455
2016-08-24,17.35879
2016-08-25,18.49191
2016-08-26,17.68004
2016-08-27,13.3929
2016-08-28,16.03294
2016-08-29,18.79563
2016-08-30,18.47438
2016-08-31,17.06676
2016-09-01,17.99544
2016-09-02,20.79901
2016-09-03,18.80147
2016-09-04,20.93335
2016-09-05,26.45289
2016-09-06,26.669
2016-09-07,25.86881
2016-09-08,25.42491
2016-09-09,24.05233
2016-09-10,20.83406
2016-09-11,24.07569
2016-09-12,28.88265
2016-09-13,22.65054
2016-09-14,19.3213
2016-09-15,19.46148
2016-09-16,23.04187
2016-09-17,26.19005
2016-09-18,36.73266
2016-09-19,52.22825
