날짜,월세
2019-01-01,24.78307
2019-01-02,27.33947
2019-01-03,25.00333
2019-01-04,23.64837
2019-01-05,19.51007
2019-01-06,20.29769
2019-01-07,22.26672
2019-01-08,20.37111
2019-01-09,19.93725
2019-01-10,21.02523
2019-01-11,19.9506
2019-01-12,18.4488
2019-01-13,19.17634
2019-01-14,23.18115
2019-01-15,21.36563
2019-01-16,21.81284
2019-01-17,20.30436
2019-01-18,21.78614
2019-01-19,19.19636
2019-01-20,18.75584
2019-01-21,22.63382
2019-01-22,22.40688
2019-01-23,21.98638
2019-01-24,23.92203
2019-01-25,24.02883
2019-01-26,18.01495
2019-01-27,18.94273
2019-01-28,64.61754
2019-01-29,40.1148
2019-01-30,29.55546
2019-01-31,24.5895
2019-02-01,22.4803
2019-02-02,17.91483
2019-02-03,16.37965
2019-02-04,15.40515
2019-02-05,17.55439
2019-02-06,20.17087
2019-02-07,33.72046
2019-02-08,36.5572
2019-02-09,26.23147
2019-02-10,22.49365
2019-02-11,29.14831
2019-02-12,29.06821
2019-02-13,22.0331
2019-02-14,22.74729
2019-02-15,21.62595
2019-02-16,18.78921
2019-02-17,19.61019
2019-02-18,23.72179
2019-02-19,21.49245
2019-02-20,20.22426
2019-02-21,22.34681
2019-02-22,20.83166
2019-02-23,18.18849
2019-02-24,18.61567
2019-02-25,20.33773
2019-02-26,23.36804
2019-02-27,20.35108
2019-02-28,18.20851
2019-03-01,16.96035
2019-03-02,16.4464
2019-03-03,18.53557
2019-03-04,22.95421
2019-03-05,19.84381
2019-03-06,18.4221
2019-03-07,17.43425
2019-03-08,16.51982
2019-03-09,16.37965
2019-03-10,17.14056
2019-03-11,17.10719
2019-03-12,17.50767
2019-03-13,15.67213
2019-03-14,16.72673
2019-03-15,15.79895
2019-03-16,15.15818
2019-03-17,15.56534
2019-03-18,17.26738
2019-03-19,15.71886
2019-03-20,15.09144
2019-03-21,15.71218
2019-03-22,15.77226
2019-03-23,17.14724
2019-03-24,15.46522
2019-03-25,17.70124
2019-03-26,18.11507
2019-03-27,16.92697
2019-03-28,15.88572
2019-03-29,17.501
2019-03-30,13.9167
2019-03-31,14.8111
2019-04-01,16.65331
2019-04-02,15.95915
2019-04-03,15.8657
2019-04-04,15.12481
2019-04-05,13.44947
2019-04-06,13.57629
2019-04-07,13.336
2019-04-08,14.44399
2019-04-09,14.68428
2019-04-10,14.8111
2019-04-11,14.55079
2019-04-12,14.16366
2019-04-13,12.99559
2019-04-14,13.81657
2019-04-15,16.65331
2019-04-16,18.9227
2019-04-17,15.95915
2019-04-18,15.15818
2019-04-19,16.68001
2019-04-20,13.44279
2019-04-21,14.45067
2019-04-22,14.79108
2019-04-23,14.01014
2019-04-24,13.31597
2019-04-25,13.54291
2019-04-26,13.8366
2019-04-27,12.57509
2019-04-28,12.82872
2019-04-29,14.71766
2019-04-30,15.50527
2019-05-01,14.65758
2019-05-02,16.55319
2019-05-03,14.69763
2019-05-04,11.16005
2019-05-05,11.19343
2019-05-06,13.22253
2019-05-07,14.2571
2019-05-08,14.24375
2019-05-09,14.3105
2019-05-10,14.51742
2019-05-11,14.93792
2019-05-12,17.90148
2019-05-13,15.43852
2019-05-14,15.12481
2019-05-15,14.8645
2019-05-16,14.92457
2019-05-17,14.56414
2019-05-18,12.64851
2019-05-19,13.61633
2019-05-20,15.13816
2019-05-21,19.93725
2019-05-22,16.3396
2019-05-23,25.45721
2019-05-24,15.63209
2019-05-25,13.29595
2019-05-26,14.18368
2019-05-27,15.93912
2019-05-28,17.22733
2019-05-29,15.46522
2019-05-30,14.80443
2019-05-31,13.39607
2019-06-01,12.41489
2019-06-02,12.96889
2019-06-03,14.57749
2019-06-04,14.2571
2019-06-05,15.48524
2019-06-06,12.73528
2019-06-07,13.20918
2019-06-08,12.228
2019-06-09,13.14243
2019-06-10,14.77773
2019-06-11,14.8645
2019-06-12,20.25096
2019-06-13,17.30743
2019-06-14,14.4173
2019-06-15,12.92884
2019-06-16,13.53624
2019-06-17,15.97917
2019-06-18,14.56414
2019-06-19,14.3372
2019-06-20,15.46522
2019-06-21,16.77346
2019-06-22,13.07569
2019-06-23,13.89667
2019-06-24,15.27833
2019-06-25,13.91002
2019-06-26,13.44947
2019-06-27,14.47069
2019-06-28,12.782
2019-06-29,11.62061
2019-06-30,12.32145
2019-07-01,12.82872
2019-07-02,13.19583
2019-07-03,12.76865
2019-07-04,12.41489
2019-07-05,11.99439
2019-07-06,11.40034
2019-07-07,12.34815
2019-07-08,15.4185
2019-07-09,15.85235
2019-07-10,14.70431
2019-07-11,16.49979
2019-07-12,14.97129
2019-07-13,12.82872
2019-07-14,15.35843
2019-07-15,17.33413
2019-07-16,17.25403
2019-07-17,18.3954
2019-07-18,16.40635
2019-07-19,15.01802
2019-07-20,13.70311
2019-07-21,13.14911
2019-07-22,15.62541
2019-07-23,16.06594
2019-07-24,16.98037
2019-07-25,15.95915
2019-07-26,19.36323
2019-07-27,13.82325
2019-07-28,14.08356
2019-07-29,16.73341
2019-07-30,17.59444
2019-07-31,16.78681
2019-08-01,17.05379
2019-08-02,15.77226
2019-08-03,15.99252
2019-08-04,14.55746
2019-08-05,16.393
2019-08-06,17.25403
2019-08-07,18.86263
2019-08-08,23.061
2019-08-09,24.59618
2019-08-10,15.35843
2019-08-11,14.80443
2019-08-12,19.26979
2019-08-13,20.44453
2019-08-14,20.30436
2019-08-15,19.46335
2019-08-16,19.71699
2019-08-17,16.91362
2019-08-18,17.62114
2019-08-19,21.91296
2019-08-20,23.18115
2019-08-21,30.95047
2019-08-22,33.25991
2019-08-23,57.89614
2019-08-24,28.1738
2019-08-25,23.35469
2019-08-26,34.24108
2019-08-27,35.20224
2019-08-28,50.99452
2019-08-29,33.99412
2019-08-30,25.30369
2019-08-31,23.89534
2019-09-01,21.37231
2019-09-02,27.95354
2019-09-03,31.13069
2019-09-04,29.3085
2019-09-05,38.81324
2019-09-06,53.13042
2019-09-07,44.173
2019-09-08,66.05927
2019-09-09,79.3085
2019-09-10,41.90361
2019-09-11,30.8637
2019-09-12,17.41423
2019-09-13,15.03804
2019-09-14,15.59204
2019-09-15,18.10172
2019-09-16,26.91229
2019-09-17,22.86076
2019-09-18,19.18301
2019-09-19,23.0076
2019-09-20,22.24669
2019-09-21,14.11026
2019-09-22,13.3894
2019-09-23,15.80563
2019-09-24,15.13149
2019-09-25,15.55867
2019-09-26,15.51862
2019-09-27,16.43305
2019-09-28,14.00347
2019-09-29,14.51742
2019-09-30,14.9446
2019-10-01,17.77466
2019-10-02,14.89787
2019-10-03,14.49072
2019-10-04,14.29715
2019-10-05,12.64183
2019-10-06,12.94219
2019-10-07,15.4185
2019-10-08,15.63876
2019-10-09,16.19276
2019-10-10,22.71392
2019-10-11,17.46095
2019-10-12,14.04351
2019-10-13,15.32505
2019-10-14,45.24763
2019-10-15,29.00814
2019-10-16,24.30917
2019-10-17,19.29648
2019-10-18,17.85475
2019-10-19,15.59871
2019-10-20,13.74983
2019-10-21,19.91723
2019-10-22,16.61326
2019-10-23,17.22066
2019-10-24,16.65331
2019-10-25,18.42878
2019-10-26,13.58296
2019-10-27,13.23588
2019-10-28,15.9191
2019-10-29,18.86263
2019-10-30,18.4221
2019-10-31,16.10599
2019-11-01,16.82685
2019-11-02,13.40274
2019-11-03,15.09144
2019-11-04,15.76558
2019-11-05,17.96822
2019-11-06,20.10412
2019-11-07,18.76918
2019-11-08,22.70057
2019-11-09,15.85903
2019-11-10,15.15818
2019-11-11,21.41236
2019-11-12,19.19636
2019-11-13,19.72366
2019-11-14,32.54572
2019-11-15,86.5038
2019-11-16,26.55186
2019-11-17,22.72727
2019-11-18,26.26485
2019-11-19,23.22787
2019-11-20,21.49913
2019-11-21,23.5883
2019-11-22,22.83406
2019-11-23,19.83046
2019-11-24,18.78253
2019-11-25,19.01615
2019-11-26,21.5592
2019-11-27,17.72794
2019-11-28,18.79588
2019-11-29,19.12962
2019-11-30,13.66306
2019-12-01,14.44399
2019-12-02,18.74916
2019-12-03,19.26311
2019-12-04,22.74729
2019-12-05,23.07435
2019-12-06,21.73942
2019-12-07,16.93365
2019-12-08,18.48885
2019-12-09,100
2019-12-10,56.74809
2019-12-11,32.79935
2019-12-12,26.81884
2019-12-13,25.93779
2019-12-14,25.48391
2019-12-15,22.91416
2019-12-16,41.91029
2019-12-17,24.86984
2019-12-18,23.76852
2019-12-19,23.55493
2019-12-20,25.05006
2019-12-21,20.19757
2019-12-22,18.98277
2019-12-23,26.58523
2019-12-24,19.9506
2019-12-25,16.96702
2019-12-26,24.24909
2019-12-27,25.16352
2019-12-28,41.48311
2019-12-29,24.74969
2019-12-30,23.26792
2019-12-31,21.07195
