날짜,월세
2018-01-01,15.01158
2018-01-02,32.61094
2018-01-03,40.23713
2018-01-04,22.14703
2018-01-05,22.70787
2018-01-06,16.8343
2018-01-07,16.7642
2018-01-08,22.97
2018-01-09,29.67568
2018-01-10,16.1424
2018-01-11,13.80151
2018-01-12,15.78578
2018-01-13,13.09741
2018-01-14,10.15605
2018-01-15,12.58534
2018-01-16,62.86881
2018-01-17,100
2018-01-18,30.55961
2018-01-19,23.18641
2018-01-20,15.42611
2018-01-21,12.37503
2018-01-22,17.10558
2018-01-23,19.60497
2018-01-24,29.23677
2018-01-25,15.66691
2018-01-26,13.89295
2018-01-27,10.34198
2018-01-28,10.57059
2018-01-29,15.92294
2018-01-30,13.8137
2018-01-31,14.31358
2018-02-01,15.75835
2018-02-02,15.87722
2018-02-03,12.37198
2018-02-04,12.36588
2018-02-05,26.44476
2018-02-06,53.74603
2018-02-07,35.69556
2018-02-08,19.27883
2018-02-09,19.75128
2018-02-10,14.06059
2018-02-11,12.4878
2018-02-12,25.09753
2018-02-13,21.16861
2018-02-14,17.6969
2018-02-15,9.37881
2018-02-16,7.92489
2018-02-17,8.19007
2018-02-18,10.61021
2018-02-19,17.28846
2018-02-20,16.35881
2018-02-21,13.38393
2018-02-22,16.0601
2018-02-23,13.54242
2018-02-24,9.63484
2018-02-25,10.14386
2018-02-26,14.04535
2018-02-27,12.45732
2018-02-28,12.33235
2018-03-01,12.12509
2018-03-02,16.72153
2018-03-03,10.00975
2018-03-04,12.49085
2018-03-05,16.65752
2018-03-06,14.56961
2018-03-07,14.05754
2018-03-08,13.28334
2018-03-09,10.74128
2018-03-10,9.05876
2018-03-11,10.36942
2018-03-12,11.20763
2018-03-13,11.87515
2018-03-14,14.17337
2018-03-15,12.27139
2018-03-16,12.71031
2018-03-17,16.54779
2018-03-18,14.32272
2018-03-19,13.45403
2018-03-20,12.05498
2018-03-21,11.75932
2018-03-22,11.22592
2018-03-23,11.13752
2018-03-24,9.772
2018-03-25,11.40575
2018-03-26,12.07022
2018-03-27,10.69251
2018-03-28,10.34503
2018-03-29,10.5462
2018-03-30,10.39685
2018-03-31,10.03108
2018-04-01,10.23835
2018-04-02,10.45171
2018-04-03,10.67117
2018-04-04,11.0918
2018-04-05,10.17129
2018-04-06,9.78724
2018-04-07,9.85125
2018-04-08,9.63179
2018-04-09,10.73213
2018-04-10,10.30846
2018-04-11,10.13472
2018-04-12,10.59497
2018-04-13,9.08315
2018-04-14,8.31199
2018-04-15,9.16849
2018-04-16,9.24469
2018-04-17,9.36356
2018-04-18,9.79029
2018-04-19,9.16239
2018-04-20,8.52535
2018-04-21,7.99804
2018-04-22,8.85759
2018-04-23,9.69275
2018-04-24,8.59546
2018-04-25,8.55279
2018-04-26,8.46439
2018-04-27,8.15349
2018-04-28,7.45854
2018-04-29,7.81211
2018-04-30,10.22921
2018-05-01,9.48853
2018-05-02,13.45098
2018-05-03,9.91221
2018-05-04,9.34832
2018-05-05,8.16873
2018-05-06,8.56803
2018-05-07,9.0801
2018-05-08,11.37222
2018-05-09,13.15227
2018-05-10,11.58863
2018-05-11,10.18044
