날짜,월세
2019-01-01,8.33367
2019-01-02,12.29905
2019-01-03,16.75985
2019-01-04,12.20655
2019-01-05,8.21855
2019-01-06,6.59046
2019-01-07,8.38917
2019-01-08,7.63886
2019-01-09,7.84648
2019-01-10,8.36245
2019-01-11,8.61119
2019-01-12,6.80631
2019-01-13,6.44451
2019-01-14,8.96065
2019-01-15,10.51679
2019-01-16,16.78041
2019-01-17,10.41812
2019-01-18,10.22283
2019-01-19,7.25239
2019-01-20,6.6398
2019-01-21,8.12399
2019-01-22,7.78892
2019-01-23,9.08193
2019-01-24,9.343
2019-01-25,9.20939
2019-01-26,7.04888
2019-01-27,6.55141
2019-01-28,11.70497
2019-01-29,16.04242
2019-01-30,9.7233
2019-01-31,8.65436
2019-02-01,9.67397
2019-02-02,7.38395
2019-02-03,6.06216
2019-02-04,5.64691
2019-02-05,5.91621
2019-02-06,7.55046
2019-02-07,13.54479
2019-02-08,16.10821
2019-02-09,9.33067
2019-02-10,8.30284
2019-02-11,13.81614
2019-02-12,11.50557
2019-02-13,12.45528
2019-02-14,13.25905
2019-02-15,9.97204
2019-02-16,7.26267
2019-02-17,6.98926
2019-02-18,8.59063
2019-02-19,7.82798
2019-02-20,9.37178
2019-02-21,9.6863
2019-02-22,8.35834
2019-02-23,6.59458
2019-02-24,7.27706
2019-02-25,9.73769
2019-02-26,7.42301
2019-02-27,7.37162
2019-02-28,7.65119
2019-03-01,6.34173
2019-03-02,5.93676
2019-03-03,6.97693
2019-03-04,11.5179
2019-03-05,9.60818
2019-03-06,9.23405
2019-03-07,8.32956
2019-03-08,8.02943
2019-03-09,6.64186
2019-03-10,6.32734
2019-03-11,7.21333
2019-03-12,6.3479
2019-03-13,6.59869
2019-03-14,5.92854
2019-03-15,6.23689
2019-03-16,5.67569
2019-03-17,5.99021
2019-03-18,6.71792
2019-03-19,6.22044
2019-03-20,7.23389
2019-03-21,6.81864
2019-03-22,6.28006
2019-03-23,5.40229
2019-03-24,5.79081
2019-03-25,7.10233
2019-03-26,6.60691
2019-03-27,7.31612
2019-03-28,6.35817
2019-03-29,6.33351
2019-03-30,5.21522
2019-03-31,5.62841
2019-04-01,6.4034
2019-04-02,6.0231
2019-04-03,6.22044
2019-04-04,6.0786
2019-04-05,5.92032
2019-04-06,5.27484
2019-04-07,5.79287
2019-04-08,6.43012
2019-04-09,5.91415
2019-04-10,6.34995
2019-04-11,6.5473
2019-04-12,6.48563
2019-04-13,6.11561
2019-04-14,5.59758
2019-04-15,6.06421
2019-04-16,5.53591
2019-04-17,5.37557
2019-04-18,5.4249
2019-04-19,5.42285
2019-04-20,4.95621
2019-04-21,5.19467
2019-04-22,5.50302
2019-04-23,5.15766
2019-04-24,4.82465
2019-04-25,5.0261
2019-04-26,4.90276
2019-04-27,4.63758
2019-04-28,4.83492
2019-04-29,5.74559
2019-04-30,5.98404
2019-05-01,6.13
2019-05-02,7.70053
2019-05-03,6.204
2019-05-04,5.19672
2019-05-05,4.51835
2019-05-06,4.89454
2019-05-07,6.31706
2019-05-08,6.167
2019-05-09,7.17839
2019-05-10,6.04571
2019-05-11,5.06105
2019-05-12,5.17205
2019-05-13,6.60074
2019-05-14,8.01504
2019-05-15,6.93376
2019-05-16,7.44151
2019-05-17,9.08193
2019-05-18,4.98088
2019-05-19,5.42285
2019-05-20,6.09299
2019-05-21,6.45274
2019-05-22,6.31706
2019-05-23,7.92665
2019-05-24,6.00871
2019-05-25,5.27278
2019-05-26,5.07544
2019-05-27,6.3664
2019-05-28,6.11766
2019-05-29,6.31295
2019-05-30,5.75175
2019-05-31,5.57702
2019-06-01,5.2625
2019-06-02,4.64375
2019-06-03,5.82987
2019-06-04,5.29539
2019-06-05,5.59552
2019-06-06,4.89248
2019-06-07,5.17
2019-06-08,4.4279
2019-06-09,4.9891
2019-06-10,6.167
2019-06-11,5.46396
2019-06-12,5.73736
2019-06-13,5.5503
2019-06-14,5.35295
2019-06-15,4.50807
2019-06-16,4.70542
2019-06-17,6.03749
2019-06-18,5.54002
2019-06-19,5.42901
2019-06-20,5.52768
2019-06-21,5.69625
2019-06-22,5.0446
2019-06-23,5.3879
2019-06-24,6.46301
2019-06-25,6.48563
2019-06-26,5.96554
2019-06-27,6.03955
2019-06-28,6.17111
2019-06-29,4.75475
2019-06-30,5.23167
2019-07-01,5.77025
2019-07-02,5.57497
2019-07-03,5.78053
2019-07-04,5.37351
2019-07-05,5.23372
2019-07-06,4.41557
2019-07-07,4.78353
2019-07-08,6.40751
2019-07-09,6.07244
2019-07-10,5.58524
2019-07-11,6.66036
2019-07-12,6.41368
2019-07-13,5.20083
2019-07-14,5.89976
2019-07-15,7.86909
2019-07-16,7.75603
2019-07-17,8.26995
2019-07-18,8.44673
2019-07-19,6.69325
2019-07-20,5.88332
2019-07-21,5.99638
2019-07-22,7.46001
2019-07-23,7.14961
2019-07-24,7.29967
2019-07-25,6.95843
2019-07-26,6.70353
2019-07-27,5.39407
2019-07-28,5.82165
2019-07-29,7.10233
2019-07-30,6.91115
2019-07-31,6.79809
2019-08-01,6.63158
2019-08-02,6.06833
2019-08-03,5.3324
2019-08-04,6.09505
2019-08-05,8.18155
2019-08-06,8.35423
2019-08-07,8.33162
2019-08-08,8.37684
2019-08-09,9.18883
2019-08-10,6.78986
2019-08-11,6.69119
2019-08-12,8.7777
2019-08-13,8.97093
2019-08-14,9.80347
2019-08-15,8.07466
2019-08-16,8.91131
2019-08-17,7.19072
2019-08-18,7.79303
2019-08-19,10.69358
2019-08-20,12.04415
2019-08-21,11.70908
2019-08-22,11.39867
2019-08-23,10.4654
2019-08-24,8.4529
2019-08-25,9.57529
2019-08-26,12.88081
2019-08-27,11.63096
2019-08-28,11.54668
2019-08-29,10.99576
2019-08-30,10.72441
2019-08-31,8.93804
2019-09-01,10.32972
2019-09-02,14.92209
2019-09-03,14.18616
2019-09-04,12.48817
2019-09-05,22.76857
2019-09-06,30.86995
2019-09-07,23.62578
2019-09-08,35.86934
2019-09-09,43.68087
2019-09-10,16.96542
2019-09-11,12.78625
2019-09-12,4.87398
2019-09-13,4.61291
2019-09-14,4.56563
2019-09-15,5.12889
2019-09-16,7.07971
2019-09-17,7.15783
2019-09-18,6.81864
2019-09-19,6.49385
2019-09-20,5.98404
2019-09-21,5.11244
2019-09-22,4.40735
2019-09-23,5.92854
2019-09-24,6.96254
2019-09-25,6.17933
2019-09-26,6.11149
2019-09-27,5.9306
2019-09-28,6.16289
2019-09-29,5.40023
2019-09-30,6.44657
2019-10-01,6.63569
2019-10-02,7.81975
2019-10-03,4.52452
2019-10-04,5.31184
2019-10-05,4.28195
2019-10-06,4.54096
2019-10-07,5.76614
2019-10-08,5.29539
2019-10-09,4.81642
2019-10-10,5.90182
2019-10-11,5.32417
2019-10-12,4.84315
