시군구,계약면적(㎡),전월세구분,계약년월,보증금(만원),월세(만원)
서울특별시 동대문구 이문동,35,월세,201701,"1,000",95
서울특별시 동대문구 휘경동,45,월세,201702,"1,000",95
서울특별시 동대문구 회기동,45,월세,201812,"1,000",95
서울특별시 동대문구 휘경동,30.81,월세,201701,"2,000",95
서울특별시 동대문구 휘경동,30,월세,201901,"2,000",95
서울특별시 동대문구 휘경동,66,월세,202106,"2,000",95
서울특별시 동대문구 휘경동,66,월세,202106,"2,000",95
서울특별시 동대문구 이문동,80.86,월세,201612,500,90
서울특별시 동대문구 휘경동,33,월세,201612,"1,000",90
서울특별시 동대문구 회기동,47.71,월세,201901,"1,000",90
서울특별시 동대문구 이문동,59.64,월세,202004,"1,000",90
서울특별시 동대문구 휘경동,55.23,월세,202007,"1,000",90
서울특별시 동대문구 휘경동,25,월세,202107,"1,000",90
서울특별시 동대문구 회기동,47.71,월세,202107,"1,000",90
서울특별시 동대문구 휘경동,64.52,월세,202110,"1,000",90
서울특별시 동대문구 이문동,67.7,월세,202112,"1,000",90
서울특별시 동대문구 이문동,49.98,월세,201808,"1,500",90
서울특별시 동대문구 회기동,47.29,월세,202004,"2,000",90
서울특별시 동대문구 이문동,67.77,월세,202007,"2,000",90
서울특별시 동대문구 휘경동,30.25,월세,201601,"3,000",90
서울특별시 동대문구 휘경동,30.66,월세,201601,"3,000",90
서울특별시 동대문구 휘경동,48.9,월세,201603,"3,000",90
서울특별시 동대문구 휘경동,75.06,월세,201801,"3,000",90
서울특별시 동대문구 이문동,28.52,월세,201803,"3,000",90
서울특별시 동대문구 이문동,19.05,월세,201901,"3,000",90
서울특별시 동대문구 휘경동,64.52,월세,202105,"3,000",90
서울특별시 동대문구 휘경동,47.79,월세,202107,"3,000",90
서울특별시 동대문구 이문동,36,월세,202112,"3,000",90
서울특별시 동대문구 휘경동,43.08,월세,201910,"3,000",90
서울특별시 동대문구 회기동,97.51,월세,202004,"5,000",90
서울특별시 동대문구 휘경동,65.64,월세,202104,"5,000",90
서울특별시 동대문구 휘경동,92.03,월세,202110,"5,000",90
서울특별시 동대문구 휘경동,43.08,월세,201701,"5,000",90
서울특별시 동대문구 이문동,29.98,월세,201807,"5,000",90
서울특별시 동대문구 이문동,34.62,월세,202006,"5,000",90
서울특별시 동대문구 휘경동,43.08,월세,202002,"5,000",90
서울특별시 동대문구 회기동,40,월세,201901,"3,000",88
서울특별시 동대문구 휘경동,29.86,월세,202012,"1,000",87
서울특별시 동대문구 이문동,52.88,월세,202001,"2,000",87
서울특별시 동대문구 휘경동,70,월세,201810,800,85
서울특별시 동대문구 휘경동,41.67,월세,202009,"1,000",85
서울특별시 동대문구 이문동,42,월세,202112,"1,000",85
서울특별시 동대문구 이문동,55.13,월세,201910,"1,500",85
서울특별시 동대문구 휘경동,30.25,월세,201912,"2,000",85
서울특별시 동대문구 휘경동,25,월세,202012,"2,000",85
서울특별시 동대문구 이문동,34.71,월세,201702,"4,000",85
서울특별시 동대문구 회기동,45,월세,202003,"2,000",84
서울특별시 동대문구 휘경동,20.02,월세,202111,500,83
서울특별시 동대문구 휘경동,42.04,월세,202101,500,82
서울특별시 동대문구 휘경동,49.42,월세,201906,"1,000",82
서울특별시 동대문구 휘경동,20.02,월세,202111,"1,000",82
서울특별시 동대문구 이문동,30,월세,201612,"3,000",82
서울특별시 동대문구 휘경동,30,월세,201811,"3,000",82
서울특별시 동대문구 이문동,29.14,월세,202112,"1,000",81
서울특별시 동대문구 이문동,26,월세,201812,500,80
서울특별시 동대문구 이문동,35,월세,202005,500,80
서울특별시 동대문구 이문동,29.07,월세,202110,500,80
서울특별시 동대문구 이문동,28,월세,202111,500,80
서울특별시 동대문구 휘경동,20,월세,202112,500,80
서울특별시 동대문구 회기동,30,월세,201807,700,80
서울특별시 동대문구 휘경동,26.61,월세,201910,800,80
서울특별시 동대문구 회기동,45,월세,202108,800,80
서울특별시 동대문구 이문동,28.37,월세,202111,800,80
서울특별시 동대문구 회기동,64.85,월세,201706,"1,000",80
서울특별시 동대문구 이문동,55.2,월세,201711,"1,000",80
서울특별시 동대문구 이문동,49.83,월세,201802,"1,000",80
서울특별시 동대문구 회기동,155,월세,201812,"1,000",80
서울특별시 동대문구 이문동,32,월세,201905,"1,000",80
서울특별시 동대문구 휘경동,29.86,월세,201905,"1,000",80
서울특별시 동대문구 휘경동,29.86,월세,201905,"1,000",80
서울특별시 동대문구 이문동,46.62,월세,201910,"1,000",80
서울특별시 동대문구 이문동,36.47,월세,201912,"1,000",80
서울특별시 동대문구 이문동,56.91,월세,202001,"1,000",80
서울특별시 동대문구 회기동,49,월세,202001,"1,000",80
서울특별시 동대문구 휘경동,35,월세,202001,"1,000",80
서울특별시 동대문구 이문동,28.39,월세,202001,"1,000",80
서울특별시 동대문구 이문동,25.72,월세,202001,"1,000",80
서울특별시 동대문구 이문동,28,월세,202006,"1,000",80
서울특별시 동대문구 휘경동,35.35,월세,202007,"1,000",80
서울특별시 동대문구 이문동,175.74,월세,202011,"1,000",80
서울특별시 동대문구 휘경동,40,월세,202012,"1,000",80
서울특별시 동대문구 휘경동,29.94,월세,202102,"1,000",80
서울특별시 동대문구 이문동,53.44,월세,202104,"1,000",80
서울특별시 동대문구 휘경동,54.53,월세,202106,"1,000",80
서울특별시 동대문구 휘경동,40,월세,202107,"1,000",80
서울특별시 동대문구 회기동,45,월세,202108,"1,000",80
서울특별시 동대문구 휘경동,33.64,월세,202109,"1,000",80
서울특별시 동대문구 이문동,50,월세,202111,"1,000",80
서울특별시 동대문구 이문동,53.36,월세,202111,"1,000",80
서울특별시 동대문구 휘경동,37,월세,202112,"1,000",80
서울특별시 동대문구 휘경동,14.76,월세,202001,"1,000",80
서울특별시 동대문구 휘경동,20.36,월세,202009,"1,000",80
서울특별시 동대문구 휘경동,16.69,월세,202012,"1,000",80
서울특별시 동대문구 휘경동,16.69,월세,202102,"1,000",80
서울특별시 동대문구 휘경동,16.69,월세,202102,"1,000",80
서울특별시 동대문구 휘경동,16.69,월세,202111,"1,000",80
서울특별시 동대문구 휘경동,16.69,월세,202112,"1,000",80
서울특별시 동대문구 휘경동,50.31,월세,201710,"1,500",80
서울특별시 동대문구 휘경동,36,월세,201705,"2,000",80
서울특별시 동대문구 휘경동,39.6,월세,201801,"2,000",80
서울특별시 동대문구 휘경동,32,월세,201811,"2,000",80
서울특별시 동대문구 이문동,15.96,월세,201902,"2,000",80
서울특별시 동대문구 이문동,53.72,월세,201906,"2,000",80
서울특별시 동대문구 회기동,81.45,월세,202101,"2,000",80
서울특별시 동대문구 회기동,32.45,월세,202102,"2,000",80
서울특별시 동대문구 휘경동,65.95,월세,202107,"2,000",80
서울특별시 동대문구 휘경동,44.87,월세,202112,"2,000",80
서울특별시 동대문구 이문동,21.36,월세,201911,"2,000",80
서울특별시 동대문구 휘경동,54.06,월세,202009,"2,500",80
서울특별시 동대문구 이문동,46.97,월세,202112,"2,500",80
서울특별시 동대문구 휘경동,30,월세,201609,"3,000",80
서울특별시 동대문구 휘경동,30,월세,201609,"3,000",80
서울특별시 동대문구 이문동,59.93,월세,201705,"3,000",80
서울특별시 동대문구 이문동,24,월세,201801,"3,000",80
서울특별시 동대문구 이문동,40.92,월세,201808,"3,000",80
서울특별시 동대문구 휘경동,85.14,월세,201901,"3,000",80
서울특별시 동대문구 이문동,15.96,월세,201901,"3,000",80
서울특별시 동대문구 이문동,72.02,월세,201912,"3,000",80
서울특별시 동대문구 회기동,28.09,월세,202003,"3,000",80
서울특별시 동대문구 휘경동,45.1,월세,202101,"3,000",80
서울특별시 동대문구 휘경동,33,월세,202111,"3,000",80
서울특별시 동대문구 회기동,69.39,월세,201703,"4,000",80
서울특별시 동대문구 휘경동,57.14,월세,202004,"4,000",80
서울특별시 동대문구 휘경동,60.06,월세,202109,"4,000",80
서울특별시 동대문구 휘경동,60,월세,201707,"5,000",80
서울특별시 동대문구 휘경동,60,월세,201907,"5,000",80
서울특별시 동대문구 회기동,33,월세,202108,"5,000",80
서울특별시 동대문구 휘경동,55.23,월세,201701,"6,000",80
서울특별시 동대문구 휘경동,56.63,월세,202110,"6,000",80
서울특별시 동대문구 휘경동,51.32,월세,201809,"8,000",80
서울특별시 동대문구 휘경동,66,월세,202010,"8,000",80
서울특별시 동대문구 회기동,33.05,월세,202108,"1,000",79
서울특별시 동대문구 휘경동,21.29,월세,202102,"1,000",79
서울특별시 동대문구 휘경동,21.29,월세,202107,"1,000",79
서울특별시 동대문구 휘경동,161.43,월세,202107,500,78
서울특별시 동대문구 휘경동,21.29,월세,202003,600,78
서울특별시 동대문구 이문동,13.35,월세,201706,"1,500",78
서울특별시 동대문구 이문동,15.46,월세,201706,"2,000",78
서울특별시 동대문구 휘경동,65.95,월세,202106,"2,000",77
서울특별시 동대문구 이문동,30,월세,202111,"1,000",76
서울특별시 동대문구 이문동,33,월세,201701,"2,000",76
서울특별시 동대문구 이문동,28.37,월세,202103,"2,000",76
서울특별시 동대문구 회기동,35.53,월세,201601,500,75
서울특별시 동대문구 회기동,38,월세,201906,500,75
서울특별시 동대문구 이문동,29.5,월세,201908,500,75
서울특별시 동대문구 휘경동,26,월세,202007,500,75
서울특별시 동대문구 회기동,37.32,월세,202007,500,75
서울특별시 동대문구 이문동,25,월세,202107,500,75
서울특별시 동대문구 이문동,33,월세,202108,500,75
서울특별시 동대문구 휘경동,58.32,월세,201611,"1,000",75
서울특별시 동대문구 이문동,23,월세,201712,"1,000",75
서울특별시 동대문구 휘경동,46.77,월세,201803,"1,000",75
서울특별시 동대문구 휘경동,50.07,월세,201804,"1,000",75
서울특별시 동대문구 휘경동,35,월세,201805,"1,000",75
서울특별시 동대문구 회기동,69.69,월세,201811,"1,000",75
서울특별시 동대문구 휘경동,45,월세,201906,"1,000",75
서울특별시 동대문구 회기동,30,월세,201912,"1,000",75
서울특별시 동대문구 휘경동,45,월세,201912,"1,000",75
서울특별시 동대문구 회기동,30,월세,202001,"1,000",75
서울특별시 동대문구 회기동,30,월세,202011,"1,000",75
서울특별시 동대문구 이문동,52.8,월세,202104,"1,000",75
서울특별시 동대문구 이문동,57.81,월세,202106,"1,000",75
서울특별시 동대문구 휘경동,40,월세,202108,"1,000",75
서울특별시 동대문구 휘경동,43,월세,202112,"1,000",75
서울특별시 동대문구 휘경동,21.29,월세,202003,"1,000",75
서울특별시 동대문구 이문동,21.36,월세,202101,"1,000",75
서울특별시 동대문구 휘경동,14.76,월세,202101,"1,000",75
서울특별시 동대문구 휘경동,28.24,월세,202107,"1,000",75
서울특별시 동대문구 휘경동,16.69,월세,202109,"1,000",75
서울특별시 동대문구 휘경동,16.69,월세,202112,"1,000",75
서울특별시 동대문구 이문동,62.64,월세,201703,"2,000",75
서울특별시 동대문구 휘경동,35,월세,202001,"2,000",75
서울특별시 동대문구 휘경동,26.3,월세,202011,"2,000",75
서울특별시 동대문구 이문동,35,월세,202101,"2,000",75
서울특별시 동대문구 휘경동,40,월세,202101,"2,000",75
서울특별시 동대문구 회기동,55.48,월세,202102,"2,000",75
서울특별시 동대문구 휘경동,16.04,월세,202108,"2,000",75
서울특별시 동대문구 휘경동,29.43,월세,201606,"2,000",75
서울특별시 동대문구 휘경동,28.24,월세,201701,"2,000",75
서울특별시 동대문구 휘경동,28.24,월세,201702,"2,000",75
서울특별시 동대문구 휘경동,26.99,월세,202101,"2,000",75
서울특별시 동대문구 이문동,28.37,월세,201605,"3,000",75
서울특별시 동대문구 회기동,66.01,월세,201702,"3,000",75
서울특별시 동대문구 이문동,59.465,월세,201807,"3,000",75
서울특별시 동대문구 회기동,53.92,월세,201901,"3,000",75
서울특별시 동대문구 이문동,40.35,월세,201912,"3,000",75
서울특별시 동대문구 이문동,26.61,월세,202102,"3,000",75
서울특별시 동대문구 휘경동,50.42,월세,202009,"5,000",75
서울특별시 동대문구 휘경동,61.65,월세,202103,"6,000",75
서울특별시 동대문구 회기동,49.5,월세,202012,"1,000",74
서울특별시 동대문구 이문동,44.67,월세,202108,"1,000",74
서울특별시 동대문구 회기동,86.85,월세,201702,"2,000",74
서울특별시 동대문구 회기동,30,월세,202107,500,73
서울특별시 동대문구 회기동,30,월세,202109,500,73
서울특별시 동대문구 이문동,42.94,월세,202008,"1,000",73
서울특별시 동대문구 이문동,42.76,월세,201905,"2,000",73
서울특별시 동대문구 휘경동,33,월세,202001,"2,000",73
서울특별시 동대문구 이문동,21.36,월세,201912,"2,000",73
서울특별시 동대문구 휘경동,46.9,월세,201811,"3,000",73
서울특별시 동대문구 휘경동,40,월세,202110,"3,000",73
서울특별시 동대문구 휘경동,45,월세,201706,300,72
서울특별시 동대문구 휘경동,36.36,월세,202106,500,72
서울특별시 동대문구 휘경동,36.36,월세,202108,500,72
서울특별시 동대문구 이문동,81.44,월세,201806,600,72
서울특별시 동대문구 휘경동,73.8,월세,202005,"1,000",72
서울특별시 동대문구 휘경동,16.69,월세,202112,"1,000",72
서울특별시 동대문구 휘경동,48,월세,201706,300,71
서울특별시 동대문구 휘경동,16,월세,202106,"1,000",71
서울특별시 동대문구 이문동,33,월세,201701,500,70
서울특별시 동대문구 이문동,19.5,월세,201801,500,70
서울특별시 동대문구 이문동,44.71,월세,201807,500,70
서울특별시 동대문구 이문동,25,월세,201808,500,70
서울특별시 동대문구 이문동,25,월세,201811,500,70
서울특별시 동대문구 이문동,44,월세,201812,500,70
서울특별시 동대문구 이문동,36,월세,201907,500,70
서울특별시 동대문구 이문동,24.93,월세,202003,500,70
서울특별시 동대문구 이문동,44.28,월세,202007,500,70
서울특별시 동대문구 휘경동,39,월세,202103,500,70
서울특별시 동대문구 이문동,48.62,월세,202106,500,70
서울특별시 동대문구 이문동,53.78,월세,202106,500,70
서울특별시 동대문구 회기동,18,월세,202106,500,70
서울특별시 동대문구 회기동,43,월세,202106,500,70
서울특별시 동대문구 휘경동,14.1448,월세,202111,500,70
서울특별시 동대문구 이문동,48.62,월세,202112,500,70
서울특별시 동대문구 휘경동,39,월세,202112,500,70
서울특별시 동대문구 휘경동,16.29,월세,201912,500,70
서울특별시 동대문구 휘경동,16.29,월세,202002,500,70
서울특별시 동대문구 휘경동,16.69,월세,202010,500,70
서울특별시 동대문구 휘경동,16.69,월세,202103,500,70
서울특별시 동대문구 휘경동,16.69,월세,202109,500,70
서울특별시 동대문구 휘경동,16.69,월세,202109,500,70
서울특별시 동대문구 휘경동,16.69,월세,202111,500,70
서울특별시 동대문구 회기동,30,월세,202107,600,70
서울특별시 동대문구 회기동,30,월세,202107,600,70
서울특별시 동대문구 휘경동,37.5,월세,202010,700,70
서울특별시 동대문구 휘경동,65.34,월세,201607,"1,000",70
서울특별시 동대문구 이문동,56.56,월세,201609,"1,000",70
서울특별시 동대문구 이문동,39.66,월세,201701,"1,000",70
서울특별시 동대문구 회기동,54.99,월세,201705,"1,000",70
서울특별시 동대문구 이문동,47.25,월세,201712,"1,000",70
서울특별시 동대문구 이문동,42.9,월세,201801,"1,000",70
서울특별시 동대문구 회기동,30,월세,201801,"1,000",70
서울특별시 동대문구 회기동,32,월세,201801,"1,000",70
서울특별시 동대문구 휘경동,73.8,월세,201803,"1,000",70
서울특별시 동대문구 이문동,54.93,월세,201804,"1,000",70
서울특별시 동대문구 휘경동,40,월세,201805,"1,000",70
서울특별시 동대문구 휘경동,29,월세,201807,"1,000",70
서울특별시 동대문구 이문동,42.9,월세,201808,"1,000",70
서울특별시 동대문구 이문동,47.25,월세,201810,"1,000",70
서울특별시 동대문구 회기동,30,월세,201812,"1,000",70
서울특별시 동대문구 휘경동,40,월세,201812,"1,000",70
서울특별시 동대문구 이문동,45,월세,201901,"1,000",70
서울특별시 동대문구 휘경동,23,월세,201901,"1,000",70
서울특별시 동대문구 휘경동,30,월세,201901,"1,000",70
서울특별시 동대문구 이문동,47.58,월세,201902,"1,000",70
서울특별시 동대문구 이문동,47.22,월세,201903,"1,000",70
서울특별시 동대문구 이문동,44.67,월세,201906,"1,000",70
서울특별시 동대문구 휘경동,64.24,월세,201906,"1,000",70
서울특별시 동대문구 이문동,43.12,월세,201908,"1,000",70
서울특별시 동대문구 휘경동,12.203,월세,201912,"1,000",70
서울특별시 동대문구 이문동,25,월세,202001,"1,000",70
서울특별시 동대문구 이문동,60,월세,202002,"1,000",70
서울특별시 동대문구 회기동,65.4,월세,202002,"1,000",70
서울특별시 동대문구 이문동,29.82,월세,202003,"1,000",70
서울특별시 동대문구 휘경동,20,월세,202004,"1,000",70
서울특별시 동대문구 이문동,44,월세,202006,"1,000",70
서울특별시 동대문구 이문동,47.25,월세,202007,"1,000",70
서울특별시 동대문구 휘경동,21,월세,202008,"1,000",70
서울특별시 동대문구 이문동,46.6,월세,202010,"1,000",70
서울특별시 동대문구 이문동,53.78,월세,202012,"1,000",70
서울특별시 동대문구 휘경동,53,월세,202012,"1,000",70
서울특별시 동대문구 휘경동,42.9,월세,202101,"1,000",70
서울특별시 동대문구 이문동,42.76,월세,202106,"1,000",70
서울특별시 동대문구 이문동,55.77,월세,202106,"1,000",70
서울특별시 동대문구 이문동,55.77,월세,202106,"1,000",70
서울특별시 동대문구 회기동,58.96,월세,202106,"1,000",70
서울특별시 동대문구 이문동,48.6,월세,202107,"1,000",70
서울특별시 동대문구 회기동,25,월세,202107,"1,000",70
서울특별시 동대문구 이문동,34,월세,202108,"1,000",70
서울특별시 동대문구 회기동,36,월세,202108,"1,000",70
서울특별시 동대문구 휘경동,26.83,월세,202109,"1,000",70
서울특별시 동대문구 휘경동,33.05,월세,202110,"1,000",70
서울특별시 동대문구 회기동,38,월세,202111,"1,000",70
서울특별시 동대문구 휘경동,14.11,월세,202111,"1,000",70
서울특별시 동대문구 휘경동,29.7,월세,202112,"1,000",70
서울특별시 동대문구 휘경동,14.1448,월세,202112,"1,000",70
서울특별시 동대문구 이문동,21.36,월세,201906,"1,000",70
서울특별시 동대문구 휘경동,14.76,월세,201906,"1,000",70
서울특별시 동대문구 이문동,32.86,월세,202002,"1,000",70
서울특별시 동대문구 이문동,25.33,월세,202004,"1,000",70
서울특별시 동대문구 이문동,17.3,월세,202002,"1,000",70
서울특별시 동대문구 이문동,17.3,월세,202002,"1,000",70
서울특별시 동대문구 이문동,17.3,월세,202007,"1,000",70
서울특별시 동대문구 휘경동,21.29,월세,202003,"1,000",70
서울특별시 동대문구 휘경동,21.29,월세,202004,"1,000",70
서울특별시 동대문구 휘경동,16.29,월세,202002,"1,000",70
서울특별시 동대문구 휘경동,16.29,월세,202002,"1,000",70
서울특별시 동대문구 휘경동,16.29,월세,202002,"1,000",70
서울특별시 동대문구 휘경동,16.29,월세,202005,"1,000",70
서울특별시 동대문구 휘경동,16.29,월세,202006,"1,000",70
서울특별시 동대문구 휘경동,16.29,월세,202012,"1,000",70
서울특별시 동대문구 휘경동,16.69,월세,202009,"1,000",70
서울특별시 동대문구 휘경동,16.69,월세,202010,"1,000",70
서울특별시 동대문구 휘경동,16.69,월세,202010,"1,000",70
서울특별시 동대문구 휘경동,16.69,월세,202011,"1,000",70
서울특별시 동대문구 휘경동,16.69,월세,202012,"1,000",70
서울특별시 동대문구 휘경동,16.69,월세,202012,"1,000",70
서울특별시 동대문구 휘경동,16.19,월세,202111,"1,000",70
서울특별시 동대문구 휘경동,16.66,월세,202102,"1,000",70
서울특별시 동대문구 휘경동,14.76,월세,202102,"1,000",70
서울특별시 동대문구 휘경동,14.76,월세,202102,"1,000",70
서울특별시 동대문구 휘경동,28.24,월세,202112,"1,000",70
서울특별시 동대문구 휘경동,16.29,월세,202101,"1,000",70
서울특별시 동대문구 휘경동,16.29,월세,202108,"1,000",70
서울특별시 동대문구 휘경동,16.69,월세,202101,"1,000",70
서울특별시 동대문구 휘경동,16.69,월세,202104,"1,000",70
서울특별시 동대문구 휘경동,16.69,월세,202106,"1,000",70
서울특별시 동대문구 휘경동,30,월세,201712,"1,100",70
서울특별시 동대문구 휘경동,40,월세,202001,"1,500",70
서울특별시 동대문구 이문동,52.74,월세,202108,"1,500",70
서울특별시 동대문구 회기동,45,월세,202110,"1,500",70
서울특별시 동대문구 이문동,59.05,월세,201604,"2,000",70
서울특별시 동대문구 이문동,53.22,월세,201608,"2,000",70
서울특별시 동대문구 휘경동,36,월세,201608,"2,000",70
서울특별시 동대문구 회기동,18.98,월세,201610,"2,000",70
서울특별시 동대문구 이문동,57.82,월세,201612,"2,000",70
서울특별시 동대문구 휘경동,29.75,월세,201701,"2,000",70
서울특별시 동대문구 회기동,40,월세,201702,"2,000",70
서울특별시 동대문구 휘경동,50.16,월세,201702,"2,000",70
서울특별시 동대문구 휘경동,43.91,월세,201702,"2,000",70
서울특별시 동대문구 회기동,34,월세,201801,"2,000",70
서울특별시 동대문구 회기동,36,월세,201802,"2,000",70
서울특별시 동대문구 이문동,42.76,월세,201805,"2,000",70
서울특별시 동대문구 회기동,39.8,월세,201806,"2,000",70
서울특별시 동대문구 이문동,70.38,월세,201810,"2,000",70
서울특별시 동대문구 이문동,29.95,월세,201811,"2,000",70
서울특별시 동대문구 회기동,15,월세,201902,"2,000",70
서울특별시 동대문구 이문동,78.03,월세,201903,"2,000",70
서울특별시 동대문구 이문동,56.84,월세,201907,"2,000",70
서울특별시 동대문구 이문동,36,월세,201912,"2,000",70
서울특별시 동대문구 휘경동,20,월세,201912,"2,000",70
서울특별시 동대문구 이문동,105.6,월세,202001,"2,000",70
서울특별시 동대문구 회기동,36,월세,202001,"2,000",70
서울특별시 동대문구 이문동,27.28,월세,202011,"2,000",70
서울특별시 동대문구 이문동,15.96,월세,202012,"2,000",70
서울특별시 동대문구 휘경동,76.2,월세,202105,"2,000",70
서울특별시 동대문구 휘경동,26.99,월세,201802,"2,000",70
서울특별시 동대문구 이문동,21.36,월세,202001,"2,000",70
서울특별시 동대문구 이문동,24.19,월세,202003,"2,000",70
서울특별시 동대문구 휘경동,21.29,월세,202002,"2,000",70
서울특별시 동대문구 휘경동,21.29,월세,202003,"2,000",70
서울특별시 동대문구 휘경동,16.69,월세,202012,"2,000",70
서울특별시 동대문구 회기동,36.3,월세,201601,"3,000",70
서울특별시 동대문구 이문동,80.77,월세,201604,"3,000",70
서울특별시 동대문구 회기동,45.72,월세,201609,"3,000",70
서울특별시 동대문구 이문동,43.96,월세,201706,"3,000",70
서울특별시 동대문구 휘경동,47.7,월세,201707,"3,000",70
서울특별시 동대문구 이문동,35,월세,201708,"3,000",70
서울특별시 동대문구 이문동,48.7,월세,201708,"3,000",70
서울특별시 동대문구 이문동,65.64,월세,201712,"3,000",70
서울특별시 동대문구 이문동,71.54,월세,201803,"3,000",70
서울특별시 동대문구 이문동,67.9,월세,201808,"3,000",70
서울특별시 동대문구 이문동,29.82,월세,201901,"3,000",70
서울특별시 동대문구 이문동,60.82,월세,201906,"3,000",70
서울특별시 동대문구 이문동,54,월세,202001,"3,000",70
서울특별시 동대문구 이문동,29.96,월세,202001,"3,000",70
서울특별시 동대문구 회기동,38,월세,202002,"3,000",70
서울특별시 동대문구 이문동,67.9,월세,202107,"3,000",70
서울특별시 동대문구 이문동,30,월세,202112,"3,000",70
서울특별시 동대문구 휘경동,84.17,월세,201603,"4,000",70
서울특별시 동대문구 이문동,50.68,월세,201605,"4,000",70
서울특별시 동대문구 이문동,50.68,월세,201702,"4,000",70
서울특별시 동대문구 회기동,43.75,월세,201907,"4,000",70
서울특별시 동대문구 휘경동,30,월세,201702,"5,000",70
서울특별시 동대문구 이문동,36.47,월세,201710,"5,000",70
서울특별시 동대문구 휘경동,74.05,월세,201801,"5,000",70
서울특별시 동대문구 휘경동,30,월세,201803,"5,000",70
서울특별시 동대문구 회기동,50,월세,201910,"5,000",70
서울특별시 동대문구 이문동,38,월세,202012,"5,000",70
서울특별시 동대문구 이문동,78,월세,202101,"5,000",70
서울특별시 동대문구 휘경동,63.95,월세,202108,"5,000",70
서울특별시 동대문구 휘경동,33,월세,202111,"5,000",70
서울특별시 동대문구 휘경동,77.15,월세,201712,"6,000",70
서울특별시 동대문구 휘경동,82.3,월세,202107,"8,000",70
서울특별시 동대문구 휘경동,43.08,월세,201705,"9,500",70
서울특별시 동대문구 휘경동,30,월세,202102,"3,000",69
서울특별시 동대문구 이문동,52.29,월세,202103,"5,295",69
서울특별시 동대문구 이문동,36,월세,201908,500,68
서울특별시 동대문구 이문동,50,월세,202111,500,68
서울특별시 동대문구 휘경동,16.29,월세,202101,"1,000",68
서울특별시 동대문구 휘경동,41.7,월세,202002,"2,000",68
서울특별시 동대문구 휘경동,21.68,월세,202101,"2,000",68
서울특별시 동대문구 이문동,15.96,월세,202101,"3,000",68
서울특별시 동대문구 이문동,44,월세,201710,"1,000",67
서울특별시 동대문구 이문동,21.36,월세,201907,"1,000",67
서울특별시 동대문구 휘경동,14.76,월세,201909,"1,000",67
서울특별시 동대문구 휘경동,14.76,월세,202103,"1,000",67
서울특별시 동대문구 이문동,52.4,월세,201912,"1,500",67
서울특별시 동대문구 회기동,36.05,월세,201602,"2,000",67
서울특별시 동대문구 휘경동,36,월세,201708,"4,000",66
서울특별시 동대문구 이문동,18,월세,201901,200,65
서울특별시 동대문구 이문동,32.41,월세,201801,300,65
서울특별시 동대문구 이문동,44.18,월세,201601,500,65
서울특별시 동대문구 이문동,46.91,월세,201608,500,65
서울특별시 동대문구 이문동,45.9,월세,201609,500,65
서울특별시 동대문구 휘경동,72.01,월세,201612,500,65
서울특별시 동대문구 휘경동,49.97,월세,201709,500,65
서울특별시 동대문구 이문동,35,월세,201810,500,65
서울특별시 동대문구 이문동,40,월세,201901,500,65
서울특별시 동대문구 휘경동,40,월세,201904,500,65
서울특별시 동대문구 이문동,40,월세,201906,500,65
서울특별시 동대문구 회기동,23,월세,201908,500,65
서울특별시 동대문구 이문동,35,월세,202001,500,65
서울특별시 동대문구 이문동,36,월세,202002,500,65
서울특별시 동대문구 휘경동,14.11,월세,202002,500,65
서울특별시 동대문구 이문동,46.92,월세,202004,500,65
서울특별시 동대문구 이문동,25,월세,202101,500,65
서울특별시 동대문구 이문동,35,월세,202107,500,65
서울특별시 동대문구 이문동,40,월세,202107,500,65
서울특별시 동대문구 이문동,56,월세,202107,500,65
서울특별시 동대문구 이문동,35,월세,202108,500,65
서울특별시 동대문구 휘경동,43,월세,202109,500,65
서울특별시 동대문구 이문동,37.81,월세,202109,500,65
서울특별시 동대문구 이문동,30,월세,202110,500,65
서울특별시 동대문구 이문동,51.83,월세,202110,500,65
서울특별시 동대문구 회기동,33,월세,202111,500,65
서울특별시 동대문구 휘경동,35,월세,202111,500,65
서울특별시 동대문구 휘경동,16.69,월세,202011,500,65
서울특별시 동대문구 휘경동,17.45,월세,202109,500,65
서울특별시 동대문구 회기동,24.4,월세,201601,"1,000",65
서울특별시 동대문구 이문동,37.81,월세,201601,"1,000",65
서울특별시 동대문구 이문동,35,월세,201602,"1,000",65
서울특별시 동대문구 이문동,33,월세,201607,"1,000",65
서울특별시 동대문구 휘경동,49.93,월세,201608,"1,000",65
서울특별시 동대문구 이문동,51.83,월세,201704,"1,000",65
서울특별시 동대문구 휘경동,51.55,월세,201707,"1,000",65
서울특별시 동대문구 휘경동,40,월세,201708,"1,000",65
서울특별시 동대문구 회기동,20,월세,201801,"1,000",65
서울특별시 동대문구 회기동,23.1,월세,201801,"1,000",65
서울특별시 동대문구 이문동,14.45,월세,201802,"1,000",65
서울특별시 동대문구 이문동,51.83,월세,201803,"1,000",65
서울특별시 동대문구 휘경동,30,월세,201805,"1,000",65
서울특별시 동대문구 회기동,24.87,월세,201806,"1,000",65
서울특별시 동대문구 이문동,55.54,월세,201812,"1,000",65
서울특별시 동대문구 휘경동,40,월세,201901,"1,000",65
서울특별시 동대문구 휘경동,40,월세,201902,"1,000",65
서울특별시 동대문구 휘경동,49,월세,201904,"1,000",65
