날짜,월세
2020-01-01,4.241956501
2020-01-02,5.807303255
2020-01-03,4.54827097
2020-01-04,5.071849201
2020-01-05,5.992538698
2020-01-06,4.22414636
2020-01-07,4.717442364
2020-01-08,6.241830783
2020-01-09,10.01548534
2020-01-10,4.254428589
2020-01-11,3.219744212
2020-01-12,3.200138091
2020-01-13,4.318535118
2020-01-14,4.596363339
2020-01-15,4.525122775
2020-01-16,5.477890481
2020-01-17,9.360102092
2020-01-18,3.851929382
2020-01-19,3.743322444
2020-01-20,4.129757602
2020-01-21,3.764674658
2020-01-22,3.871535504
2020-01-23,3.666743827
2020-01-24,2.434401809
2020-01-25,2.578629028
2020-01-26,2.309730822
2020-01-27,2.619587363
2020-01-28,3.570559089
2020-01-29,3.771808692
2020-01-30,3.641799652
2020-01-31,3.725512303
2020-02-01,2.995346415
2020-02-02,2.95618406
2020-02-03,6.736922767
2020-02-04,12.23796144
2020-02-05,10.62098025
2020-02-06,8.003089087
2020-02-07,6.208006481
2020-02-08,5.688020211
2020-02-09,4.897289865
2020-02-10,9.889018377
2020-02-11,8.426940507
2020-02-12,8.097477845
2020-02-13,7.488440869
2020-02-14,5.602511579
2020-02-15,3.780738707
2020-02-16,3.859063416
2020-02-17,6.824177491
2020-02-18,6.149238005
2020-02-19,5.127025716
2020-02-20,8.75819915
2020-02-21,4.69429417
2020-02-22,3.666743827
2020-02-23,3.155637683
2020-02-24,4.30426705
2020-02-25,5.639927841
2020-02-26,5.26416879
2020-02-27,4.583891251
2020-02-28,4.09234134
2020-02-29,3.004276429
2020-03-01,3.009614483
2020-03-02,7.262296979
2020-03-03,4.234822467
2020-03-04,3.78428078
2020-03-05,3.429873942
2020-03-06,3.294526849
2020-03-07,2.651665572
2020-03-08,2.539466674
2020-03-09,4.991678623
2020-03-10,4.07812316
2020-03-11,3.63825758
2020-03-12,3.761132585
2020-03-13,3.335485184
2020-03-14,2.899211565
2020-03-15,3.200138091
2020-03-16,9.506125292
2020-03-17,5.476094501
2020-03-18,5.399515883
2020-03-19,5.397719903
2020-03-20,5.310465179
2020-03-21,2.877809462
2020-03-22,2.847577122
2020-03-23,7.805431444
2020-03-24,8.585435795
2020-03-25,4.722780417
2020-03-26,3.948114121
2020-03-27,4.471692353
2020-03-28,2.648073611
2020-03-29,2.722906136
2020-03-30,3.36222534
2020-03-31,3.702364109
2020-04-01,3.618651458
2020-04-02,3.825239115
2020-04-03,4.89020572
2020-04-04,2.74425835
2020-04-05,2.687285854
2020-04-06,3.301660883
2020-04-07,3.038100731
2020-04-08,3.104003241
2020-04-09,2.981128235
2020-04-10,2.754934457
2020-04-11,2.210004011
2020-04-12,2.38810542
2020-04-13,3.148503649
2020-04-14,2.929493793
2020-04-15,2.32220291
2020-04-16,3.139623523
2020-04-17,2.817294894
2020-04-18,2.4023236
2020-04-19,2.341809031
2020-04-20,3.324809077
2020-04-21,3.132489489
2020-04-22,3.451276044
2020-04-23,3.330147131
2020-04-24,3.178785877
2020-04-25,2.318660837
2020-04-26,2.427267775
2020-04-27,3.657863701
2020-04-28,3.369359374
2020-04-29,3.695230075
2020-04-30,3.039896711
2020-05-01,4.672941956
2020-05-02,2.639193485
2020-05-03,2.494966265
2020-05-04,3.543868822
2020-05-05,2.721110155
2020-05-06,3.2322163
2020-05-07,2.915225725
2020-05-08,2.993600322
2020-05-09,2.806568899
2020-05-10,2.763864471
2020-05-11,3.470832277
2020-05-12,3.029220604
2020-05-13,13.75167375
2020-05-14,6.257894831
2020-05-15,3.953452174
2020-05-16,2.719314175
2020-05-17,2.589305135
2020-05-18,3.878669538
2020-05-19,3.825239115
2020-05-20,4.571419164
2020-05-21,3.892887717
2020-05-22,3.825239115
2020-05-23,2.754934457
2020-05-24,3.00607241
2020-05-25,3.716582289
2020-05-26,3.641799652
2020-05-27,3.506452559
2020-05-28,3.271378655
2020-05-29,3.091531153
2020-05-30,2.480698197
2020-05-31,3.150299629
2020-06-02,37.23751245
2020-06-03,11.56481794
2020-06-04,5.499242695
2020-06-05,4.257970662
2020-06-06,3.237554353
2020-06-07,3.237554353
2020-06-08,4.106609408
2020-06-09,4.01222065
2020-06-10,6.749394854
2020-06-11,3.994410509
