날짜,월세
2018-01-01,3.61406
2018-01-02,7.57875
2018-01-03,7.75242
2018-01-04,6.38615
2018-01-05,5.63103
2018-01-06,5.76403
2018-01-07,6.39495
2018-01-08,8.49765
2018-01-09,8.75596
2018-01-10,5.11332
2018-01-11,6.15093
2018-01-12,3.4261
2018-01-13,2.43905
2018-01-14,2.54567
2018-01-15,3.59537
2018-01-16,3.62175
2018-01-17,3.95809
2018-01-18,3.44368
2018-01-19,3.11064
2018-01-20,2.32693
2018-01-21,2.38739
2018-01-22,3.91633
2018-01-23,3.66242
2018-01-24,4.22739
2018-01-25,8.61526
2018-01-26,3.21506
2018-01-27,2.40497
2018-01-28,2.34562
2018-01-29,3.44698
2018-01-30,3.16669
2018-01-31,3.21066
2018-02-01,4.07131
2018-02-02,4.92316
2018-02-03,2.66767
2018-02-04,2.53028
2018-02-05,4.6121
2018-02-06,7.89421
2018-02-07,4.13286
2018-02-08,4.01965
2018-02-09,3.72617
2018-02-10,2.87432
2018-02-11,3.18648
2018-02-12,5.36283
2018-02-13,4.33291
2018-02-14,3.75585
2018-02-15,2.33572
2018-02-16,2.13678
2018-02-17,1.92793
2018-02-18,2.69625
2018-02-19,4.73301
2018-02-20,4.91767
2018-02-21,4.95834
2018-02-22,6.53344
2018-02-23,3.74046
2018-02-24,2.48851
2018-02-25,3.80751
2018-02-26,3.75915
2018-02-27,3.0337
2018-02-28,2.99742
2018-03-01,2.78089
2018-03-02,3.21836
2018-03-03,2.29506
2018-03-04,3.24144
2018-03-05,4.47141
2018-03-06,3.58987
2018-03-07,3.23924
2018-03-08,3.23814
2018-03-09,2.93697
2018-03-10,2.19393
2018-03-11,2.47312
2018-03-12,2.85453
2018-03-13,2.8897
2018-03-14,2.91169
2018-03-15,2.85123
2018-03-16,2.77759
2018-03-17,2.5039
2018-03-18,2.7611
2018-03-19,2.81276
2018-03-20,2.6358
2018-03-21,2.67427
2018-03-22,2.64899
2018-03-23,2.27637
2018-03-24,2.13458
2018-03-25,2.29066
2018-03-26,2.57314
2018-03-27,2.48521
2018-03-28,2.4962
2018-03-29,2.40717
2018-03-30,2.34232
2018-03-31,1.90265
2018-04-01,2.04884
2018-04-02,2.40717
2018-04-03,2.34342
2018-04-04,2.33243
2018-04-05,2.32144
2018-04-06,2.12908
2018-04-07,1.76526
2018-04-08,1.93343
2018-04-09,2.1071
2018-04-10,2.18624
2018-04-11,2.26758
2018-04-12,2.28187
2018-04-13,2.53138
2018-04-14,1.98399
2018-04-15,1.91364
2018-04-16,2.2346
2018-04-17,2.19503
2018-04-18,2.15986
2018-04-19,2.18734
2018-04-20,2.21482
2018-04-21,2.27307
2018-04-22,2.35991
2018-04-23,2.45663
2018-04-24,2.3742
2018-04-25,2.60172
2018-04-26,2.36101
2018-04-27,1.94222
2018-04-28,1.69491
2018-04-29,1.88617
2018-04-30,2.2313
2018-05-01,2.17525
2018-05-02,2.37639
2018-05-03,2.30165
2018-05-04,2.28516
2018-05-05,1.76086
2018-05-06,1.63885
2018-05-07,2.1027
2018-05-08,3.33816
