날짜,월세
2019-01-01,13.64374
2019-01-02,23.70184
2019-01-03,23.57274
2019-01-04,21.18898
2019-01-05,10.09147
2019-01-06,10.21611
2019-01-07,14.85677
2019-01-08,12.6711
2019-01-09,13.4234
2019-01-10,11.93438
2019-01-11,10.79703
2019-01-12,8.30866
2019-01-13,8.64475
2019-01-14,14.95248
2019-01-15,23.37688
2019-01-16,13.32769
2019-01-17,12.31721
2019-01-18,14.61416
2019-01-19,8.95635
2019-01-20,8.46669
2019-01-21,10.26285
2019-01-22,9.81103
2019-01-23,9.86222
2019-01-24,10.64791
2019-01-25,11.6072
2019-01-26,9.1767
2019-01-27,8.90071
2019-01-28,15.71368
2019-01-29,23.18769
2019-01-30,15.60462
2019-01-31,13.35217
2019-02-01,19.01667
2019-02-02,10.18495
2019-02-03,8.13283
2019-02-04,7.77226
2019-02-05,9.86
2019-02-06,9.74871
2019-02-07,17.61223
2019-02-08,19.03892
2019-02-09,11.11086
2019-02-10,10.39195
2019-02-11,16.96454
2019-02-12,16.92448
2019-02-13,15.64913
2019-02-14,16.56613
2019-02-15,13.7528
2019-02-16,9.70642
2019-02-17,11.28892
2019-02-18,14.77664
2019-02-19,13.05615
2019-02-20,13.63929
2019-02-21,15.43323
2019-02-22,13.49685
2019-02-23,9.79322
2019-02-24,10.21389
2019-02-25,13.14963
2019-02-26,12.73342
2019-02-27,10.19831
2019-02-28,9.82216
2019-03-01,8.28863
2019-03-02,8.40214
2019-03-03,9.93345
2019-03-04,14.67648
2019-03-05,12.88032
2019-03-06,11.42024
2019-03-07,11.04409
2019-03-08,10.26953
2019-03-09,8.7961
2019-03-10,8.76271
2019-03-11,9.84219
2019-03-12,8.95857
2019-03-13,9.4104
2019-03-14,8.76494
2019-03-15,8.82058
2019-03-16,7.63426
2019-03-17,7.75668
2019-03-18,9.08989
2019-03-19,8.50675
2019-03-20,9.36588
2019-03-21,8.84061
2019-03-22,7.96812
2019-03-23,6.83077
2019-03-24,7.52298
2019-03-25,8.91406
2019-03-26,8.45556
2019-03-27,9.28798
2019-03-28,8.65587
2019-03-29,8.54014
2019-03-30,6.81074
2019-03-31,8.22631
2019-04-01,9.75984
2019-04-02,8.99641
2019-04-03,8.75826
2019-04-04,9.86
2019-04-05,7.86351
2019-04-06,6.59262
2019-04-07,6.72394
2019-04-08,8.17512
2019-04-09,8.21073
2019-04-10,9.68639
2019-04-11,8.40659
2019-04-12,7.93474
2019-04-13,7.04444
2019-04-14,6.85971
2019-04-15,7.85238
2019-04-16,7.87019
2019-04-17,7.69436
2019-04-18,8.45333
2019-04-19,7.28927
2019-04-20,6.72394
2019-04-21,6.78403
2019-04-22,7.61201
2019-04-23,7.58084
2019-04-24,8.60023
2019-04-25,7.71661
2019-04-26,7.27369
2019-04-27,6.02728
2019-04-28,6.36114
2019-04-29,8.33759
2019-04-30,9.12328
2019-05-01,8.05938
2019-05-02,8.52901
2019-05-03,7.85238
2019-05-04,6.37005
2019-05-05,5.84922
2019-05-06,6.8419
2019-05-07,9.21453
2019-05-08,9.81326
2019-05-09,11.0708
2019-05-10,9.65523
2019-05-11,9.44156
2019-05-12,7.62313
2019-05-13,9.20786
2019-05-14,9.93567
2019-05-15,9.12328
2019-05-16,8.75826
2019-05-17,8.10834
2019-05-18,6.63936
2019-05-19,7.18689
2019-05-20,9.35253
2019-05-21,10.33408
2019-05-22,10.20944
2019-05-23,13.01164
2019-05-24,10.44314
2019-05-25,8.7449
2019-05-26,8.58688
2019-05-27,9.21898
2019-05-28,8.8139
2019-05-29,9.23011
2019-05-30,9.43488
2019-05-31,8.70261
2019-06-01,7.01551
2019-06-02,6.81964
2019-06-03,8.60468
2019-06-04,8.57352
2019-06-05,8.81168
2019-06-06,7.22028
2019-06-07,7.62313
2019-06-08,6.91535
2019-06-09,7.36272
2019-06-10,8.84284
2019-06-11,7.82122
2019-06-12,7.87464
2019-06-13,7.95477
2019-06-14,7.24031
2019-06-15,5.94048
2019-06-16,6.0028
2019-06-17,8.69594
2019-06-18,9.13441
2019-06-19,8.40437
2019-06-20,8.03935
2019-06-21,7.56749
2019-06-22,6.75732
2019-06-23,6.49024
2019-06-24,8.71374
2019-06-25,8.04157
2019-06-26,7.78561
2019-06-27,7.52075
2019-06-28,6.82187
2019-06-29,5.63778
2019-06-30,6.13189
2019-07-01,7.53856
2019-07-02,7.44508
2019-07-03,7.30708
2019-07-04,7.42949
2019-07-05,6.98435
2019-07-06,6.06957
2019-07-07,6.63713
2019-07-08,9.07654
2019-07-09,8.69149
2019-07-10,8.03712
2019-07-11,8.74045
2019-07-12,8.73155
2019-07-13,7.29595
2019-07-14,7.84793
2019-07-15,9.9557
2019-07-16,10.01357
2019-07-17,10.67684
2019-07-18,11.03964
2019-07-19,9.49052
2019-07-20,7.33824
2019-07-21,7.63426
2019-07-22,10.09147
2019-07-23,10.08702
2019-07-24,10.18273
2019-07-25,9.87558
2019-07-26,9.00086
2019-07-27,6.68387
2019-07-28,7.46956
2019-07-29,9.80435
2019-07-30,9.74203
2019-07-31,9.35698
2019-08-01,9.92899
2019-08-02,8.6581
2019-08-03,7.68991
2019-08-04,7.79006
2019-08-05,9.29911
2019-08-06,10.33853
2019-08-07,10.90609
2019-08-08,10.65458
2019-08-09,10.48765
2019-08-10,8.25524
2019-08-11,8.32869
2019-08-12,11.47365
2019-08-13,11.65839
2019-08-14,11.79638
2019-08-15,11.3045
2019-08-16,13.56807
2019-08-17,9.85332
2019-08-18,10.63233
2019-08-19,15.39317
2019-08-20,17.65674
2019-08-21,33.93131
2019-08-22,25.69609
2019-08-23,47.05201
2019-08-24,16.85993
2019-08-25,15.02815
2019-08-26,18.75848
2019-08-27,17.40078
2019-08-28,18.01063
2019-08-29,16.18331
2019-08-30,18.8297
2019-08-31,13.61926
2019-09-01,14.03102
2019-09-02,19.36388
2019-09-03,18.92318
2019-09-04,17.00905
2019-09-05,29.41529
2019-09-06,40.59738
2019-09-07,29.96728
2019-09-08,54.37245
2019-09-09,36.15482
2019-09-10,18.80745
2019-09-11,11.54265
2019-09-12,7.29373
2019-09-13,6.96432
2019-09-14,6.71281
2019-09-15,7.6721
2019-09-16,10.69465
2019-09-17,11.85203
2019-09-18,11.55378
2019-09-19,12.07683
2019-09-20,8.52233
2019-09-21,6.39898
2019-09-22,6.57704
2019-09-23,8.50898
2019-09-24,8.60246
2019-09-25,10.20499
2019-09-26,8.29976
2019-09-27,8.98751
2019-09-28,8.2864
2019-09-29,7.46956
2019-09-30,9.65078
2019-10-01,9.10102
2019-10-02,7.72552
2019-10-03,6.64381
2019-10-04,7.60978
2019-10-05,6.55256
2019-10-06,6.43014
2019-10-07,8.88735
2019-10-08,10.87048
2019-10-09,7.01996
2019-10-10,9.62184
2019-10-11,12.39066
2019-10-12,7.67655
2019-10-13,7.90803
2019-10-14,10.72581
2019-10-15,11.85871
2019-10-16,100
2019-10-17,17.79029
2019-10-18,15.46885
2019-10-19,9.89116
2019-10-20,8.57797
2019-10-21,9.73758
2019-10-22,10.72358
2019-10-23,8.41327
2019-10-24,8.55572
2019-10-25,9.55507
2019-10-26,6.85303
2019-10-27,6.5392
2019-10-28,8.92074
2019-10-29,9.47717
2019-10-30,10.39862
2019-10-31,9.75539
2019-11-01,13.16076
2019-11-02,7.25144
2019-11-03,7.28927
2019-11-04,10.23837
2019-11-05,12.84916
2019-11-06,14.38046
2019-11-07,14.22466
2019-11-08,42.57829
2019-11-09,10.79035
2019-11-10,8.53791
2019-11-11,11.57604
2019-11-12,17.43862
2019-11-13,19.55974
2019-11-14,23.65064
2019-11-15,22.88944
2019-11-16,16.85325
2019-11-17,12.49527
2019-11-18,15.80493
2019-11-19,13.81513
2019-11-20,16.37917
2019-11-21,12.49749
2019-11-22,13.99986
2019-11-23,11.84758
2019-11-24,9.91787
2019-11-25,15.82496
2019-11-26,26.44617
2019-11-27,11.58271
2019-11-28,11.15982
2019-11-29,10.7681
2019-11-30,8.84951
2019-12-01,8.99641
2019-12-02,14.56742
2019-12-03,18.08631
2019-12-04,22.48658
2019-12-05,14.4183
2019-12-06,13.08954
2019-12-07,9.04093
2019-12-08,10.10483
2019-12-09,37.29439
2019-12-10,52.29584
2019-12-11,19.49297
2019-12-12,18.95435
2019-12-13,21.64526
2019-12-14,20.73938
2019-12-15,18.30666
2019-12-16,25.99879
2019-12-17,22.44875
2019-12-18,22.54
2019-12-19,24.8926
2019-12-20,17.88822
2019-12-21,12.20592
2019-12-22,11.25553
2019-12-23,15.35533
2019-12-24,12.611
2019-12-25,8.80945
2019-12-26,13.39446
2019-12-27,12.84248
2019-12-28,11.35124
2019-12-29,11.6072
2019-12-30,16.16773
2019-12-31,19.43065
