날짜,월세
2016-01-01,15.07967
2016-01-02,16.09348
2016-01-03,17.04355
2016-01-04,25.34527
2016-01-05,36.22704
2016-01-06,27.62786
2016-01-07,27.46699
2016-01-08,24.03399
2016-01-09,18.81924
2016-01-10,19.6145
2016-01-11,25.66702
2016-01-12,25.6913
2016-01-13,26.87205
2016-01-14,36.31203
2016-01-15,36.23311
2016-01-16,16.30292
2016-01-17,15.93261
2016-01-18,22.51631
2016-01-19,21.66034
2016-01-20,20.99256
2016-01-21,21.33859
2016-01-22,21.92745
2016-01-23,15.81727
2016-01-24,15.58658
2016-01-25,27.90408
2016-01-26,38.66444
2016-01-27,47.52162
2016-01-28,43.83973
2016-01-29,30.71179
2016-01-30,17.08908
2016-01-31,15.97814
2016-02-01,26.23159
2016-02-02,33.54378
2016-02-03,44.62285
2016-02-04,35.24965
2016-02-05,33.03991
2016-02-06,18.77371
2016-02-07,13.81089
2016-02-08,13.7775
2016-02-09,14.43618
2016-02-10,18.40339
2016-02-11,31.40689
2016-02-12,32.95796
2016-02-13,20.45226
2016-02-14,20.5069
2016-02-15,46.02519
2016-02-16,41.73015
2016-02-17,33.31916
2016-02-18,32.30535
2016-02-19,27.00865
2016-02-20,18.80103
2016-02-21,20.42495
2016-02-22,30.34147
2016-02-23,29.48247
2016-02-24,28.59007
2016-02-25,24.88996
2016-02-26,20.37334
2016-02-27,15.93565
2016-02-28,15.82637
2016-02-29,20.96524
2016-03-01,20.00303
2016-03-02,27.65821
2016-03-03,21.63606
2016-03-04,18.21217
2016-03-05,14.88237
2016-03-06,17.17407
2016-03-07,19.6145
2016-03-08,18.81013
2016-03-09,16.82197
2016-03-10,15.80209
2016-03-11,15.76263
2016-03-12,13.75018
2016-03-13,14.77007
2016-03-14,15.75352
2016-03-15,14.77007
2016-03-16,15.01897
2016-03-17,15.12217
2016-03-18,15.38624
2016-03-19,15.10396
2016-03-20,14.764
2016-03-21,15.623
2016-03-22,14.80042
2016-03-23,15.31947
2016-03-24,15.21323
2016-03-25,14.92487
2016-03-26,13.78054
2016-03-27,15.20412
2016-03-28,15.56533
2016-03-29,16.08741
2016-03-30,15.52284
2016-03-31,14.45135
2016-04-01,13.12186
2016-04-02,11.68007
2016-04-03,13.31309
2016-04-04,14.68204
2016-04-05,13.84125
2016-04-06,14.12657
2016-04-07,14.05979
2016-04-08,13.39808
2016-04-09,11.97146
2016-04-10,12.9792
2016-04-11,15.42267
2016-04-12,14.60616
2016-04-13,12.25072
2016-04-14,13.89892
2016-04-15,12.80619
2016-04-16,10.79071
2016-04-17,12.09591
2016-04-18,14.23584
2016-04-19,13.53164
2016-04-20,13.71983
2016-04-21,13.81696
2016-04-22,14.97951
2016-04-23,11.53134
2016-04-24,18.62194
2016-04-25,15.29518
2016-04-26,13.62877
2016-04-27,14.31476
2016-04-28,14.95219
2016-04-29,13.54378
2016-04-30,10.99104
2016-05-01,11.61025
2016-05-02,15.50159
2016-05-03,19.79663
2016-05-04,15.39839
2016-05-05,10.78464
2016-05-06,10.76642
2016-05-07,9.98634
2016-05-08,11.65578
2016-05-09,18.21217
2016-05-10,16.13598
2016-05-11,16.79769
2016-05-12,15.35286
2016-05-13,14.19942
2016-05-14,11.25815
2016-05-15,12.58764
2016-05-16,15.82334
2016-05-17,15.97207
2016-05-18,16.27257
2016-05-19,15.56533
2016-05-20,15.04932
2016-05-21,12.83047
2016-05-22,13.93534
2016-05-23,17.18014
2016-05-24,15.99939
2016-05-25,16.95553
2016-05-26,19.49005
2016-05-27,18.35786
2016-05-28,13.06723
2016-05-29,13.40719
2016-05-30,16.58825
2016-05-31,15.23448
2016-06-01,15.33464
2016-06-02,14.34208
2016-06-03,14.11746
2016-06-04,11.63757
2016-06-05,11.6224
2016-06-06,14.23281
2016-06-07,16.20883
2016-06-08,16.52451
2016-06-09,15.86887
2016-06-10,15.72013
2016-06-11,13.24024
2016-06-12,15.72621
2016-06-13,16.53665
2016-06-14,15.63818
2016-06-15,14.77614
2016-06-16,14.09318
2016-06-17,13.77447
2016-06-18,11.6831
2016-06-19,13.10365
2016-06-20,15.26483
2016-06-21,14.5151
2016-06-22,15.02504
2016-06-23,14.45439
2016-06-24,13.93534
2016-06-25,11.14584
2016-06-26,11.95325
2016-06-27,15.37107
2016-06-28,13.94141
2016-06-29,15.09485
2016-06-30,14.19942
2016-07-01,14.40279
2016-07-02,12.23857
2016-07-03,13.04598
2016-07-04,15.47123
2016-07-05,14.73364
2016-07-06,14.61526
2016-07-07,15.94475
2016-07-08,14.22674
2016-07-09,11.55258
2016-07-10,14.58187
2016-07-11,18.58248
2016-07-12,18.44893
2016-07-13,18.27287
2016-07-14,19.42328
2016-07-15,17.76293
2016-07-16,14.96129
2016-07-17,17.69008
2016-07-18,22.87752
2016-07-19,20.48565
2016-07-20,18.87691
2016-07-21,18.34269
2016-07-22,16.49719
2016-07-23,13.98998
2016-07-24,16.31507
2016-07-25,19.83001
2016-07-26,20.10016
2016-07-27,19.7511
2016-07-28,18.18788
2016-07-29,17.09819
2016-07-30,15.79905
2016-07-31,16.47594
2016-08-01,20.5585
2016-08-02,20.37031
2016-08-03,20.43405
2016-08-04,19.00743
2016-08-05,17.74169
2016-08-06,13.71376
2016-08-07,15.71103
2016-08-08,20.52511
2016-08-09,21.54499
2016-08-10,21.11397
2016-08-11,19.7602
2016-08-12,18.09986
2016-08-13,14.04158
2016-08-14,14.1296
2016-08-15,17.75383
2016-08-16,21.9578
2016-08-17,22.64076
2016-08-18,21.9062
2016-08-19,19.95446
2016-08-20,16.43648
2016-08-21,20.49476
2016-08-22,25.62149
2016-08-23,24.89603
2016-08-24,24.77158
2016-08-25,25.9493
2016-08-26,25.98573
2016-08-27,18.6098
2016-08-28,21.52375
2016-08-29,25.78236
2016-08-30,23.37835
2016-08-31,22.61041
2016-09-01,22.92001
2016-09-02,27.26058
2016-09-03,23.66975
2016-09-04,29.98634
2016-09-05,39.314
2016-09-06,37.08301
2016-09-07,38.60373
2016-09-08,39.11974
2016-09-09,35.52284
2016-09-10,30.39004
2016-09-11,36.40309
2016-09-12,43.79116
2016-09-13,35.65032
2016-09-14,24.26164
2016-09-15,23.24176
2016-09-16,27.12399
2016-09-17,31.15495
2016-09-18,48.70541
2016-09-19,82.29473
2016-09-20,100
2016-09-21,96.53361
2016-09-22,39.93322
2016-09-23,27.96175
2016-09-24,16.56397
2016-09-25,16.59128
2016-09-26,27.46699
2016-09-27,20.10927
2016-09-28,20.33692
2016-09-29,20.38549
2016-09-30,19.15616
2016-10-01,14.20549
2016-10-02,13.65912
2016-10-03,14.42707
2016-10-04,19.34132
2016-10-05,16.98588
2016-10-06,16.07527
2016-10-07,14.90666
2016-10-08,13.77143
2016-10-09,13.50432
2016-10-10,21.37198
2016-10-11,19.66914
2016-10-12,18.55516
2016-10-13,17.769
2016-10-14,18.47321
2016-10-15,16.43344
2016-10-16,19.16224
2016-10-17,64.91425
2016-10-18,36.50022
2016-10-19,24.27075
2016-10-20,21.05327
2016-10-21,19.59933
2016-10-22,17.58081
2016-10-23,16.30292
2016-10-24,19.93322
