날짜,월세
2017-01-01,17.1976
2017-01-02,34.85792
2017-01-03,51.80043
2017-01-04,46.44361
2017-01-05,22.679
2017-01-06,16.28996
2017-01-07,11.65687
2017-01-08,12.6357
2017-01-09,17.36963
2017-01-10,16.66963
2017-01-11,18.45524
2017-01-12,18.20015
2017-01-13,17.99845
2017-01-14,11.83484
2017-01-15,12.77807
2017-01-16,22.58408
2017-01-17,21.9256
2017-01-18,18.8349
2017-01-19,18.27134
2017-01-20,17.02556
2017-01-21,12.31535
2017-01-22,12.54671
2017-01-23,19.32728
2017-01-24,34.60283
2017-01-25,18.80524
2017-01-26,18.21201
2017-01-27,11.27721
2017-01-28,10.29839
2017-01-29,11.09331
2017-01-30,14.14842
2017-01-31,22.37052
2017-02-01,29.70872
2017-02-02,50.70297
2017-02-03,22.39425
2017-02-04,14.79504
2017-02-05,15.58996
2017-02-06,28.19006
2017-02-07,33.8435
2017-02-08,25.81716
2017-02-09,24.22139
2017-02-10,24.168
2017-02-11,14.23147
2017-02-12,14.74165
2017-02-13,26.21462
2017-02-14,21.07729
2017-02-15,21.65272
2017-02-16,22.27561
2017-02-17,22.6968
2017-02-18,15.73826
2017-02-19,16.87726
2017-02-20,25.72818
2017-02-21,29.95788
2017-02-22,36.29946
2017-02-23,35.95538
2017-02-24,23.26629
2017-02-25,14.43317
2017-02-26,13.37129
2017-02-27,17.2154
2017-02-28,17.92727
2017-03-01,17.83828
2017-03-02,24.52986
2017-03-03,19.10185
2017-03-04,13.82808
2017-03-05,16.40268
2017-03-06,20.13406
2017-03-07,18.72812
2017-03-08,19.14338
2017-03-09,16.30183
2017-03-10,14.32639
2017-03-11,12.58824
2017-03-12,14.56961
2017-03-13,15.1925
2017-03-14,15.18656
2017-03-15,14.73571
2017-03-16,15.1925
2017-03-17,13.44841
2017-03-18,11.77552
2017-03-19,12.73061
2017-03-20,14.90182
2017-03-21,14.53995
2017-03-22,13.97638
2017-03-23,12.59417
2017-03-24,13.12214
2017-03-25,13.44248
2017-03-26,13.3535
2017-03-27,12.99163
2017-03-28,13.74503
2017-03-29,12.83146
2017-03-30,13.7213
2017-03-31,11.91196
2017-04-01,10.41703
2017-04-02,11.84077
2017-04-03,13.66198
2017-04-04,13.56113
2017-04-05,13.21112
2017-04-06,12.67129
2017-04-07,12.78993
2017-04-08,9.8594
2017-04-09,12.12552
2017-04-10,12.16705
2017-04-11,13.16367
2017-04-12,13.51367
2017-04-13,12.57637
2017-04-14,12.44586
2017-04-15,10.88568
2017-04-16,11.50857
2017-04-17,13.61452
2017-04-18,12.93824
2017-04-19,13.24079
2017-04-20,13.01536
2017-04-21,12.83739
2017-04-22,11.38399
2017-04-23,12.9857
2017-04-24,16.18912
2017-04-25,13.75096
2017-04-26,15.28148
2017-04-27,15.3764
2017-04-28,13.30604
2017-04-29,11.14077
2017-04-30,11.98315
2017-05-01,12.50519
2017-05-02,11.63314
2017-05-03,14.19588
2017-05-04,12.87892
2017-05-05,9.27804
2017-05-06,10.32805
