날짜,월세
2020-01-01,1.463
2020-01-02,1.81261
2020-01-03,1.63387
2020-01-04,1.24882
2020-01-05,1.32993
2020-01-06,1.82206
2020-01-07,1.67009
2020-01-08,1.84174
2020-01-09,1.76458
2020-01-10,1.98741
2020-01-11,1.30001
2020-01-12,1.29607
2020-01-13,1.94332
2020-01-14,1.763
2020-01-15,1.70788
2020-01-16,1.82363
2020-01-17,1.663
2020-01-18,1.24961
2020-01-19,1.16221
2020-01-20,1.72836
2020-01-21,1.7756
2020-01-22,1.66536
2020-01-23,1.66379
2020-01-24,1.02126
2020-01-25,1.03229
2020-01-26,0.93071
2020-01-27,1.54016
2020-01-28,1.72993
2020-01-29,1.83308
2020-01-30,1.95828
2020-01-31,1.9504
2020-02-01,1.44174
2020-02-02,1.48898
2020-02-03,3.92601
2020-02-04,6.39217
2020-02-05,3.72522
2020-02-06,2.97246
2020-02-07,2.89451
2020-02-08,1.92836
2020-02-09,1.78741
2020-02-10,3.81814
2020-02-11,2.92128
2020-02-12,3.0638
2020-02-13,2.61891
2020-02-14,2.38269
2020-02-15,1.56851
2020-02-16,1.46457
2020-02-17,2.32757
2020-02-18,2.12285
2020-02-19,2.37167
2020-02-20,2.67561
2020-02-21,2.80395
2020-02-22,1.32599
2020-02-23,1.30237
2020-02-24,1.76221
2020-02-25,3.45199
2020-02-26,2.04174
2020-02-27,1.73387
2020-02-28,1.51969
2020-02-29,1.15355
2020-03-01,1.1315
2020-03-02,1.80001
2020-03-03,1.68505
2020-03-04,1.53229
2020-03-05,1.56221
2020-03-06,1.39528
2020-03-07,1.18268
2020-03-08,1.16615
2020-03-09,1.59371
2020-03-10,1.663
2020-03-11,1.62284
2020-03-12,1.52993
2020-03-13,1.35827
2020-03-14,1.10788
2020-03-15,1.29607
2020-03-16,2.42206
2020-03-17,2.11891
2020-03-18,1.87403
2020-03-19,2.08111
2020-03-20,2.10552
2020-03-21,1.37245
2020-03-22,1.36851
2020-03-23,2.3134
2020-03-24,1.60946
2020-03-25,1.47402
2020-03-26,1.4189
2020-03-27,1.40316
2020-03-28,1.07008
2020-03-29,1.11181
2020-03-30,1.48662
2020-03-31,1.66851
2020-04-01,2.01025
2020-04-02,1.9197
2020-04-03,3.4638
2020-04-04,1.48977
2020-04-05,1.33071
2020-04-06,1.86536
2020-04-07,1.53701
2020-04-08,1.40473
2020-04-09,1.37875
2020-04-10,1.31497
2020-04-11,0.99685
2020-04-12,1.05276
2020-04-13,1.70473
2020-04-14,1.43938
2020-04-15,1.10867
2020-04-16,1.79056
2020-04-17,1.35906
2020-04-18,0.99213
2020-04-19,1.1189
2020-04-20,1.5378
2020-04-21,1.41103
2020-04-22,1.54725
2020-04-23,1.50316
2020-04-24,1.34646
2020-04-25,0.95985
2020-04-26,1.00709
2020-04-27,1.46064
2020-04-28,1.37008
2020-04-29,1.5567
2020-04-30,1.11339
2020-05-01,1.09528
2020-05-02,0.97638
2020-05-03,1.07559
2020-05-04,1.47402
2020-05-05,1.17874
2020-05-06,1.45197
2020-05-07,1.34016
2020-05-08,1.19371
2020-05-09,0.98032
2020-05-10,1.07953
2020-05-11,1.45749
2020-05-12,1.24331
2020-05-13,1.32127
2020-05-14,1.28268
2020-05-15,1.2252
2020-05-16,0.92441
2020-05-17,1.08268
2020-05-18,1.59292
2020-05-19,1.4252
2020-05-20,1.3315
2020-05-21,1.28032
2020-05-22,1.34174
2020-05-23,1.04095
2020-05-24,1.2189
2020-05-25,1.52599
2020-05-26,1.43071
2020-05-27,1.50552
2020-05-28,1.39449
2020-05-29,1.28426
2020-05-30,1.01339
2020-05-31,1.17717
2020-06-01,1.56142
2020-06-02,1.58898
2020-06-03,2.00631
2020-06-04,2.00946
2020-06-05,1.3189
2020-06-06,1.02205
2020-06-07,1.18898
2020-06-08,1.55749
2020-06-09,1.63702
2020-06-10,1.36142
2020-06-11,1.50473
2020-06-12,1.60394
