날짜,월세
2018-01-01,11.6024
2018-01-02,23.85584
2018-01-03,35.80313
2018-01-04,18.61654
2018-01-05,18.98469
2018-01-06,14.33443
2018-01-07,14.94284
2018-01-08,21.4997
2018-01-09,25.15016
2018-01-10,11.67215
2018-01-11,9.84692
2018-01-12,9.34315
2018-01-13,7.75043
2018-01-14,7.80856
2018-01-15,12.12943
2018-01-16,11.11024
2018-01-17,11.21488
2018-01-18,10.65297
2018-01-19,10.68397
2018-01-20,7.26603
2018-01-21,6.94051
2018-01-22,11.09862
2018-01-23,13.19511
2018-01-24,11.71865
2018-01-25,11.35438
2018-01-26,10.11044
2018-01-27,7.87444
2018-01-28,7.82794
2018-01-29,13.79577
2018-01-30,14.56694
2018-01-31,12.36582
2018-02-01,14.01278
2018-02-02,13.54001
2018-02-03,9.93993
2018-02-04,9.4594
2018-02-05,24.29761
2018-02-06,42.57701
2018-02-07,15.2296
2018-02-08,12.84247
2018-02-09,12.09068
2018-02-10,10.3352
2018-02-11,8.94787
2018-02-12,15.70238
2018-02-13,15.31873
2018-02-14,12.95872
2018-02-15,7.33191
2018-02-16,6.19259
2018-02-17,6.47161
2018-02-18,8.35496
2018-02-19,15.34586
2018-02-20,14.63669
2018-02-21,12.1333
2018-02-22,22.02673
2018-02-23,18.36078
2018-02-24,9.93993
2018-02-25,10.17244
2018-02-26,19.55047
2018-02-27,10.6956
2018-02-28,9.91668
2018-03-01,9.51753
2018-03-02,10.6956
2018-03-03,8.16508
2018-03-04,11.37763
2018-03-05,16.43867
2018-03-06,13.96241
2018-03-07,12.85022
2018-03-08,11.13737
2018-03-09,10.20344
2018-03-10,7.7078
2018-03-11,8.76574
2018-03-12,10.01356
2018-03-13,9.51366
2018-03-14,10.26545
2018-03-15,10.59484
2018-03-16,9.71129
2018-03-17,9.88568
2018-03-18,11.10637
2018-03-19,9.99031
2018-03-20,8.92075
2018-03-21,9.34702
2018-03-22,8.9285
2018-03-23,9.21139
2018-03-24,7.6768
2018-03-25,9.61829
2018-03-26,9.30827
2018-03-27,8.16895
2018-03-28,7.64968
2018-03-29,8.18058
2018-03-30,7.54892
2018-03-31,6.93664
2018-04-01,7.85894
2018-04-02,8.25808
2018-04-03,8.50222
2018-04-04,8.14958
2018-04-05,8.0527
2018-04-06,7.24278
2018-04-07,6.46773
2018-04-08,7.24665
2018-04-09,7.73493
2018-04-10,7.46366
2018-04-11,7.84731
2018-04-12,8.09533
2018-04-13,7.70393
2018-04-14,6.87851
2018-04-15,6.75838
2018-04-16,7.51404
2018-04-17,7.49467
2018-04-18,7.54892
2018-04-19,7.57605
2018-04-20,6.82813
2018-04-21,6.21972
2018-04-22,6.80875
2018-04-23,7.70393
2018-04-24,7.87056
2018-04-25,8.5061
2018-04-26,7.03352
2018-04-27,6.45223
2018-04-28,6.06859
2018-04-29,6.801
2018-04-30,8.85099
2018-05-01,7.57992
2018-05-02,8.76961
2018-05-03,7.87444
2018-05-04,7.37066
2018-05-05,6.78163
2018-05-06,6.677
2018-05-07,7.37453
2018-05-08,8.9905
2018-05-09,9.93218
2018-05-10,8.63398
2018-05-11,8.1147
2018-05-12,6.60337
2018-05-13,7.63417
2018-05-14,9.06801
2018-05-15,10.31583
2018-05-16,8.67273
2018-05-17,7.62255
2018-05-18,8.57973
2018-05-19,6.54911
2018-05-20,6.52199
2018-05-21,7.51404
2018-05-22,6.96764
2018-05-23,8.5216
2018-05-24,8.0217
2018-05-25,7.30866
2018-05-26,6.46773
2018-05-27,7.12652
2018-05-28,8.50222
2018-05-29,8.0062
2018-05-30,8.5991
2018-05-31,8.27746
2018-06-01,7.82794
2018-06-02,7.21178
2018-06-03,7.62642
2018-06-04,9.06801
2018-06-05,7.76206
2018-06-06,6.98314
2018-06-07,7.49854
2018-06-08,7.94032
2018-06-09,7.01026
2018-06-10,7.56055
2018-06-11,7.78918
2018-06-12,7.07227
2018-06-13,6.54911
2018-06-14,8.37434
2018-06-15,7.72718
2018-06-16,5.90583
2018-06-17,6.83975
2018-06-18,7.12265
2018-06-19,6.88238
2018-06-20,9.07576
2018-06-21,8.83937
2018-06-22,8.76961
2018-06-23,6.56461
2018-06-24,8.12245
2018-06-25,17.0277
2018-06-26,9.04475
2018-06-27,8.04495
2018-06-28,7.12265
2018-06-29,8.01782
2018-06-30,6.18872
2018-07-01,6.30885
2018-07-02,9.51753
2018-07-03,8.40922
2018-07-04,7.35903
2018-07-05,7.39004
2018-07-06,7.30478
2018-07-07,6.2856
2018-07-08,6.89013
2018-07-09,9.42065
2018-07-10,8.59135
2018-07-11,7.6303
2018-07-12,9.72292
2018-07-13,9.02538
2018-07-14,7.1149
2018-07-15,9.06025
2018-07-16,11.43964
2018-07-17,11.81553
2018-07-18,14.36543
2018-07-19,14.16779
2018-07-20,11.78066
2018-07-21,9.04863
2018-07-22,9.85855
2018-07-23,12.79596
2018-07-24,12.10618
2018-07-25,13.99341
2018-07-26,12.48595
2018-07-27,10.34295
2018-07-28,8.0372
2018-07-29,9.64541
2018-07-30,12.57508
2018-07-31,11.80003
2018-08-01,12.01705
2018-08-02,11.47452
2018-08-03,9.82755
2018-08-04,8.28134
2018-08-05,9.13776
2018-08-06,12.35419
2018-08-07,12.75721
2018-08-08,12.45495
2018-08-09,12.40844
2018-08-10,12.80372
2018-08-11,9.10288
2018-08-12,10.78085
2018-08-13,14.24142
2018-08-14,13.74539
2018-08-15,12.69133
2018-08-16,16.41929
2018-08-17,13.8539
2018-08-18,10.84285
2018-08-19,12.51695
2018-08-20,16.87269
2018-08-21,18.2639
2018-08-22,17.54311
2018-08-23,15.43499
2018-08-24,13.53226
2018-08-25,11.75353
2018-08-26,13.92753
2018-08-27,18.7483
2018-08-28,18.30265
2018-08-29,16.39217
2018-08-30,15.73726
2018-08-31,15.20635
2018-09-01,10.7886
2018-09-02,13.62914
2018-09-03,19.90699
2018-09-04,17.75237
2018-09-05,15.19472
2018-09-06,25.05715
2018-09-07,27.30478
2018-09-08,22.87153
2018-09-09,36.43867
2018-09-10,59.69385
2018-09-11,59.92249
2018-09-12,69.34315
2018-09-13,32.01705
2018-09-14,16.94632
2018-09-15,8.18446
2018-09-16,7.76593
2018-09-17,9.84692
2018-09-18,8.12633
2018-09-19,8.81999
2018-09-20,7.21953
2018-09-21,6.61499
2018-09-22,4.32474
2018-09-23,4.15423
2018-09-24,4.13098
2018-09-25,4.23561
2018-09-26,5.58418
2018-09-27,7.55667
2018-09-28,7.07614
2018-09-29,5.0649
2018-09-30,5.80507
2018-10-01,8.79286
2018-10-02,7.76593
2018-10-03,6.37085
2018-10-04,8.10308
2018-10-05,6.68475
2018-10-06,5.92133
2018-10-07,5.92908
2018-10-08,7.24278
2018-10-09,5.74694
2018-10-10,8.54485
2018-10-11,8.65723
2018-10-12,11.15675
2018-10-13,5.70819
2018-10-14,5.95233
2018-10-15,8.18833
2018-10-16,7.80081
2018-10-17,7.13427
2018-10-18,7.52567
2018-10-19,7.44816
2018-10-20,5.63456
2018-10-21,6.28172
2018-10-22,8.41309
2018-10-23,9.14551
2018-10-24,9.10676
2018-10-25,8.70373
2018-10-26,9.30827
2018-10-27,6.57624
2018-10-28,6.41736
2018-10-29,8.66886
2018-10-30,9.12613
2018-10-31,8.28134
2018-11-01,8.1767
2018-11-02,9.09126
2018-11-03,6.53749
2018-11-04,7.32803
2018-11-05,8.88199
2018-11-06,11.00949
2018-11-07,10.22282
2018-11-08,10.43208
2018-11-09,11.20713
2018-11-10,7.60317
2018-11-11,7.80468
2018-11-12,11.87754
2018-11-13,12.12168
2018-11-14,13.4315
2018-11-15,23.70083
2018-11-16,100
2018-11-17,26.47161
2018-11-18,11.41251
2018-11-19,13.385
2018-11-20,11.47452
2018-11-21,12.61383
2018-11-22,10.73047
2018-11-23,9.88955
2018-11-24,8.64173
2018-11-25,7.33578
2018-11-26,10.07944
2018-11-27,11.43189
2018-11-28,12.33094
2018-11-29,9.86242
2018-11-30,9.95931
2018-12-01,8.67661
2018-12-02,8.63011
2018-12-03,16.26041
2018-12-04,18.53516
2018-12-05,24.73164
2018-12-06,14.33055
2018-12-07,11.6179
2018-12-08,8.28909
2018-12-09,8.78511
2018-12-10,13.76477
2018-12-11,24.37512
2018-12-12,45.09203
2018-12-13,26.84363
2018-12-14,27.44041
2018-12-15,12.07905
2018-12-16,11.52489
2018-12-17,17.47723
2018-12-18,15.34586
2018-12-19,21.62371
2018-12-20,34.72582
2018-12-21,27.91319
2018-12-22,14.55531
2018-12-23,11.12187
2018-12-24,19.51172
2018-12-25,11.75353
2018-12-26,24.85177
2018-12-27,15.40399
2018-12-28,15.51637
2018-12-29,11.37376
2018-12-30,9.92055
2018-12-31,11.75741
